event_id,campaign_id,customer_id,event_type,timestamp
ee_0005221,ec_0003,cust_001816,converted,2024-12-10T15:30:17
ee_0005222,ec_0003,cust_002119,converted,2024-12-11T18:51:06
ee_0005223,ec_0003,cust_002396,converted,2024-12-11T16:58:26
ee_0005224,ec_0003,cust_007525,converted,2024-12-13T16:13:28
ee_0005225,ec_0003,cust_005912,converted,2024-12-13T20:55:15
ee_0005226,ec_0003,cust_007578,converted,2024-12-15T09:35:20
ee_0005227,ec_0003,cust_002809,converted,2024-12-15T10:04:17
ee_0005228,ec_0003,cust_007607,converted,2024-12-16T17:39:36
ee_0005229,ec_0003,cust_000777,converted,2024-12-16T12:30:07
ee_0005230,ec_0003,cust_007660,converted,2024-12-17T09:51:16
ee_0005231,ec_0003,cust_007389,converted,2024-12-18T22:12:55
ee_0005232,ec_0003,cust_001954,converted,2024-12-18T12:01:28
ee_0005233,ec_0003,cust_007698,converted,2024-12-18T14:53:35
ee_0005234,ec_0003,cust_007707,converted,2024-12-19T14:33:10
ee_0005235,ec_0003,cust_005974,converted,2024-12-20T13:52:33
ee_0005236,ec_0003,cust_007754,converted,2024-12-20T21:55:06
ee_0005237,ec_0003,cust_001564,converted,2024-12-20T11:10:39
ee_0005238,ec_0003,cust_007778,converted,2024-12-21T11:48:56
ee_0005239,ec_0003,cust_005199,converted,2024-12-24T20:25:19
ee_0005240,ec_0003,cust_007595,converted,2024-12-24T13:23:03
ee_0005241,ec_0003,cust_007881,converted,2024-12-25T13:21:24
ee_0005242,ec_0003,cust_007883,converted,2024-12-25T15:50:37
ee_0005243,ec_0003,cust_006360,converted,2024-12-25T14:07:25
ee_0005244,ec_0003,cust_002351,converted,2024-12-26T09:10:36
ee_0005245,ec_0003,cust_006990,converted,2024-12-26T16:05:12
ee_0005246,ec_0003,cust_007563,converted,2024-12-26T13:47:47
ee_0005247,ec_0003,cust_006708,converted,2024-12-26T17:30:16
ee_0005248,ec_0003,cust_005369,converted,2024-12-27T21:35:11
ee_0005249,ec_0003,cust_007946,converted,2024-12-27T14:46:09
ee_0005250,ec_0003,cust_005043,converted,2024-12-28T21:50:44
ee_0005251,ec_0003,cust_007962,converted,2024-12-28T12:33:44
ee_0005252,ec_0003,cust_007987,converted,2024-12-29T11:34:21
ee_0005253,ec_0003,cust_001415,converted,2024-12-30T08:59:33
ee_0005254,ec_0003,cust_008063,converted,2024-12-31T09:34:58
ee_0005255,ec_0003,cust_008075,converted,2025-01-01T14:35:41
ee_0005256,ec_0003,cust_006917,converted,2025-01-01T16:20:45
ee_0005257,ec_0003,cust_005835,converted,2025-01-02T10:24:37
ee_0005258,ec_0003,cust_002419,converted,2025-01-02T19:27:37
ee_0005259,ec_0003,cust_005704,converted,2025-01-02T20:26:12
ee_0005260,ec_0003,cust_004755,converted,2025-01-02T14:45:33
ee_0005261,ec_0003,cust_008165,converted,2025-01-02T10:53:23
ee_0005262,ec_0003,cust_008174,converted,2025-01-02T17:14:23
ee_0005263,ec_0003,cust_006264,converted,2025-01-03T08:56:28
ee_0005264,ec_0003,cust_005439,converted,2025-01-03T11:04:45
ee_0005265,ec_0003,cust_007920,converted,2025-01-05T09:18:06
ee_0005266,ec_0003,cust_002436,converted,2025-01-05T21:09:24
ee_0005267,ec_0003,cust_004988,converted,2025-01-06T12:57:20
ee_0005268,ec_0003,cust_004763,converted,2025-01-06T17:39:07
ee_0005269,ec_0003,cust_008346,converted,2025-01-06T12:32:38
ee_0005270,ec_0003,cust_006869,converted,2025-01-06T11:54:21
ee_0005271,ec_0003,cust_004444,converted,2025-01-06T22:58:11
ee_0005272,ec_0003,cust_002110,converted,2025-01-08T16:08:07
ee_0005273,ec_0003,cust_005593,converted,2025-01-08T12:26:28
ee_0005274,ec_0003,cust_008438,converted,2025-01-09T08:03:52
ee_0005275,ec_0003,cust_008449,converted,2025-01-09T14:33:51
ee_0005276,ec_0003,cust_008456,converted,2025-01-09T10:23:41
ee_0005277,ec_0003,cust_004020,converted,2025-01-10T19:33:42
ee_0005278,ec_0003,cust_001061,converted,2025-01-10T15:18:06
ee_0005279,ec_0003,cust_007022,converted,2025-01-11T17:21:16
ee_0005280,ec_0003,cust_000687,converted,2025-01-13T12:42:39
ee_0005281,ec_0003,cust_008576,converted,2025-01-14T19:28:28
ee_0005282,ec_0003,cust_003661,converted,2025-01-14T15:55:35
ee_0005283,ec_0003,cust_003528,converted,2025-01-15T22:45:24
ee_0005284,ec_0003,cust_008610,converted,2025-01-15T22:42:41
ee_0005285,ec_0003,cust_008625,converted,2025-01-16T08:06:33
ee_0005286,ec_0003,cust_006364,converted,2025-01-16T21:59:02
ee_0005287,ec_0003,cust_006719,converted,2025-01-16T14:04:05
ee_0005288,ec_0003,cust_008637,converted,2025-01-16T12:20:58
ee_0005289,ec_0003,cust_008645,converted,2025-01-16T08:05:03
ee_0005290,ec_0003,cust_003014,converted,2025-01-17T12:58:04
ee_0005291,ec_0003,cust_008676,converted,2025-01-17T16:58:18
ee_0005292,ec_0003,cust_008685,converted,2025-01-17T12:31:37
ee_0005293,ec_0003,cust_008708,converted,2025-01-18T17:00:51
ee_0005294,ec_0003,cust_008717,converted,2025-01-19T08:42:14
ee_0005295,ec_0003,cust_008727,converted,2025-01-19T09:20:56
ee_0005296,ec_0003,cust_006722,converted,2025-01-20T16:58:23
ee_0005297,ec_0003,cust_006062,converted,2025-01-20T10:19:34
ee_0005298,ec_0003,cust_001681,converted,2025-01-21T18:15:37
ee_0005299,ec_0003,cust_008773,converted,2025-01-21T16:19:41
ee_0005300,ec_0003,cust_007309,converted,2025-01-22T16:00:37
ee_0005301,ec_0003,cust_001535,converted,2025-01-23T20:02:22
ee_0005302,ec_0003,cust_007863,converted,2025-01-23T13:14:26
ee_0005303,ec_0003,cust_007395,converted,2025-01-24T15:04:11
ee_0005304,ec_0003,cust_008844,converted,2025-01-24T22:43:27
ee_0005305,ec_0003,cust_006408,converted,2025-01-25T08:50:09
ee_0005306,ec_0003,cust_008908,converted,2025-01-27T16:26:28
ee_0005307,ec_0003,cust_008915,converted,2025-01-27T11:19:42
ee_0005308,ec_0003,cust_008916,converted,2025-01-27T22:11:10
ee_0005309,ec_0003,cust_006999,converted,2025-01-28T17:27:23
ee_0005310,ec_0003,cust_006618,converted,2025-01-28T22:08:04
ee_0005311,ec_0003,cust_003113,converted,2025-01-28T19:47:21
ee_0005312,ec_0003,cust_002403,converted,2025-01-28T08:03:40
ee_0005313,ec_0003,cust_008110,converted,2025-01-29T15:21:56
ee_0005314,ec_0003,cust_001348,converted,2025-01-29T09:51:24
ee_0005315,ec_0003,cust_007223,converted,2025-01-29T19:15:08
ee_0005316,ec_0003,cust_007995,converted,2025-01-30T17:50:11
ee_0005317,ec_0003,cust_007350,converted,2025-01-30T11:23:04
ee_0005318,ec_0003,cust_009015,converted,2025-01-30T16:32:10
ee_0005319,ec_0003,cust_009053,converted,2025-02-01T08:39:51
ee_0005320,ec_0003,cust_001724,converted,2025-02-01T09:11:17
ee_0005321,ec_0003,cust_009075,converted,2025-02-02T08:30:06
ee_0005322,ec_0003,cust_003229,converted,2025-02-02T09:48:59
ee_0005323,ec_0003,cust_009076,converted,2025-02-02T16:17:52
ee_0005324,ec_0003,cust_009082,converted,2025-02-03T19:01:23
ee_0005325,ec_0003,cust_008872,converted,2025-02-03T17:27:34
ee_0005326,ec_0003,cust_009138,converted,2025-02-05T17:33:18
ee_0005327,ec_0003,cust_009141,converted,2025-02-05T10:22:30
ee_0005328,ec_0003,cust_006967,converted,2025-02-06T21:00:28
ee_0005329,ec_0003,cust_001398,converted,2025-02-07T13:36:54
ee_0005330,ec_0003,cust_009173,converted,2025-02-07T14:54:20
ee_0005331,ec_0003,cust_003449,converted,2025-02-08T17:55:03
ee_0005332,ec_0003,cust_009217,converted,2025-02-09T12:13:35
ee_0005333,ec_0003,cust_008023,converted,2025-02-09T15:40:26
ee_0005334,ec_0003,cust_009244,converted,2025-02-10T19:30:25
ee_0005335,ec_0003,cust_009256,converted,2025-02-11T17:55:01
ee_0005336,ec_0003,cust_007511,converted,2025-02-11T20:33:57
ee_0005337,ec_0003,cust_009280,converted,2025-02-12T08:02:16
ee_0005338,ec_0003,cust_006654,converted,2025-02-12T19:25:07
ee_0005339,ec_0003,cust_009295,converted,2025-02-12T21:41:08
ee_0005340,ec_0003,cust_003968,converted,2025-02-13T22:58:03
ee_0005341,ec_0003,cust_008177,converted,2025-02-14T18:03:09
ee_0005342,ec_0003,cust_009342,converted,2025-02-14T20:19:21
ee_0005343,ec_0003,cust_006345,converted,2025-02-15T14:56:09
ee_0005344,ec_0003,cust_007895,converted,2025-02-15T16:07:29
ee_0005345,ec_0003,cust_009357,converted,2025-02-15T13:05:18
ee_0005346,ec_0003,cust_008397,converted,2025-02-16T11:21:23
ee_0005347,ec_0003,cust_009380,converted,2025-02-17T13:10:23
ee_0005348,ec_0003,cust_009385,converted,2025-02-17T19:55:57
ee_0005349,ec_0003,cust_009386,converted,2025-02-17T16:09:19
ee_0005350,ec_0003,cust_009389,converted,2025-02-17T09:30:11
ee_0005351,ec_0003,cust_007766,converted,2025-02-19T15:06:08
ee_0005352,ec_0003,cust_005615,converted,2025-02-19T14:31:50
ee_0005353,ec_0003,cust_008495,converted,2025-02-20T21:15:39
ee_0005354,ec_0003,cust_007990,converted,2025-02-21T19:37:09
ee_0005355,ec_0003,cust_004810,converted,2025-02-21T20:31:02
ee_0005356,ec_0003,cust_007130,converted,2025-02-23T17:15:06
ee_0005357,ec_0003,cust_009516,converted,2025-02-23T22:58:55
ee_0005358,ec_0003,cust_007700,converted,2025-02-24T10:20:21
ee_0005359,ec_0003,cust_009540,converted,2025-02-24T17:51:57
ee_0005360,ec_0003,cust_009550,converted,2025-02-24T11:12:09
ee_0005361,ec_0003,cust_009554,converted,2025-02-24T08:52:14
ee_0005362,ec_0003,cust_001992,converted,2025-02-24T17:34:57
ee_0005363,ec_0003,cust_002584,converted,2025-02-24T18:03:52
ee_0005364,ec_0003,cust_004158,converted,2025-02-24T08:18:54
ee_0005365,ec_0003,cust_008147,converted,2025-02-25T18:03:46
ee_0005366,ec_0003,cust_001163,converted,2025-02-25T22:28:29
ee_0005367,ec_0003,cust_004032,converted,2025-02-25T12:46:17
ee_0005368,ec_0003,cust_009660,converted,2025-02-26T18:46:01
ee_0005369,ec_0003,cust_009694,converted,2025-02-26T13:21:55
ee_0005370,ec_0003,cust_002409,converted,2025-02-27T11:59:28
ee_0005371,ec_0003,cust_009705,converted,2025-02-27T13:50:46
ee_0005372,ec_0003,cust_009141,converted,2025-02-27T15:59:41
ee_0005373,ec_0003,cust_004477,converted,2025-02-27T19:36:14
ee_0005374,ec_0003,cust_008064,converted,2025-02-28T12:07:25
ee_0005375,ec_0003,cust_009744,converted,2025-02-28T15:43:41
ee_0005376,ec_0003,cust_009016,converted,2025-03-01T20:48:10
ee_0005377,ec_0003,cust_009780,converted,2025-03-02T10:53:50
ee_0005378,ec_0003,cust_009794,converted,2025-03-03T09:49:40
ee_0005379,ec_0003,cust_007121,converted,2025-03-04T17:38:26
ee_0005380,ec_0003,cust_003905,converted,2025-03-05T13:41:28
ee_0005381,ec_0003,cust_004315,converted,2025-03-06T09:52:38
ee_0005382,ec_0003,cust_007745,converted,2025-03-06T08:05:17
ee_0005383,ec_0003,cust_001428,converted,2025-03-06T14:31:49
ee_0005384,ec_0003,cust_009926,converted,2025-03-07T08:34:42
ee_0005385,ec_0003,cust_007944,converted,2025-03-07T12:37:44
ee_0005386,ec_0003,cust_008284,converted,2025-03-08T12:19:11
ee_0005387,ec_0003,cust_009959,converted,2025-03-08T21:28:08
ee_0005388,ec_0003,cust_000145,converted,2025-03-09T11:19:20
ee_0005389,ec_0003,cust_008044,converted,2025-03-10T12:34:21
ee_0005390,ec_0003,cust_001222,converted,2025-03-11T14:27:17
ee_0005391,ec_0003,cust_008790,converted,2025-03-13T21:20:51
ee_0005392,ec_0003,cust_004613,converted,2025-03-13T19:29:50
ee_0005393,ec_0003,cust_003331,converted,2025-03-13T09:07:26
ee_0005394,ec_0003,cust_010099,converted,2025-03-14T17:12:02
ee_0005395,ec_0003,cust_010108,converted,2025-03-14T16:08:49
ee_0005396,ec_0003,cust_009553,converted,2025-03-15T08:46:43
ee_0005397,ec_0003,cust_009700,converted,2025-03-17T08:09:33
ee_0005398,ec_0003,cust_009846,converted,2025-03-17T21:31:06
ee_0005399,ec_0003,cust_008122,converted,2025-03-17T18:03:57
ee_0005400,ec_0003,cust_010197,converted,2025-03-17T08:07:22
ee_0005401,ec_0003,cust_010211,converted,2025-03-18T15:03:14
ee_0005402,ec_0003,cust_004757,converted,2025-03-18T09:21:58
ee_0005403,ec_0003,cust_008222,converted,2025-03-18T08:52:00
ee_0005404,ec_0003,cust_010218,converted,2025-03-18T19:28:44
ee_0005405,ec_0003,cust_009871,converted,2025-03-19T17:47:58
ee_0005406,ec_0003,cust_010227,converted,2025-03-19T15:09:03
ee_0005407,ec_0003,cust_004532,converted,2025-03-19T20:47:11
ee_0005408,ec_0003,cust_010245,converted,2025-03-19T11:22:57
ee_0005409,ec_0003,cust_010247,converted,2025-03-19T09:31:48
ee_0005410,ec_0003,cust_010058,converted,2025-03-19T12:19:08
ee_0005411,ec_0003,cust_003509,converted,2025-03-21T12:40:30
ee_0005412,ec_0003,cust_002748,converted,2025-03-21T12:52:30
ee_0005413,ec_0003,cust_010333,converted,2025-03-23T16:33:15
ee_0005414,ec_0003,cust_006975,converted,2025-03-23T20:12:47
ee_0005415,ec_0003,cust_004709,converted,2025-03-25T11:12:39
ee_0005416,ec_0003,cust_002563,converted,2025-03-25T17:58:24
ee_0005417,ec_0003,cust_004032,converted,2025-03-26T16:48:33
ee_0005418,ec_0003,cust_001638,converted,2025-03-28T13:19:24
ee_0005419,ec_0003,cust_006482,converted,2025-03-28T13:10:13
ee_0005420,ec_0003,cust_010142,converted,2025-03-28T20:38:43
ee_0005421,ec_0003,cust_010504,converted,2025-03-29T10:01:09
ee_0005422,ec_0003,cust_010510,converted,2025-03-30T16:59:24
ee_0005423,ec_0003,cust_009621,converted,2025-03-30T22:38:46
ee_0005424,ec_0003,cust_009013,converted,2025-03-30T12:23:19
ee_0005425,ec_0003,cust_010525,converted,2025-03-30T16:19:47
ee_0005426,ec_0003,cust_000110,converted,2025-03-31T09:45:10
ee_0005427,ec_0003,cust_010562,converted,2025-04-01T13:31:07
ee_0005428,ec_0003,cust_009128,converted,2025-04-01T19:42:26
ee_0005429,ec_0003,cust_009211,converted,2025-04-01T08:04:58
ee_0005430,ec_0003,cust_005445,converted,2025-04-02T20:46:14
ee_0005431,ec_0003,cust_009287,converted,2025-04-02T15:13:31
ee_0005432,ec_0003,cust_010590,converted,2025-04-02T08:18:20
ee_0005433,ec_0003,cust_010607,converted,2025-04-02T22:06:58
ee_0005434,ec_0003,cust_005720,converted,2025-04-03T22:39:18
ee_0005435,ec_0003,cust_004121,converted,2025-04-03T09:51:09
ee_0005436,ec_0003,cust_009320,converted,2025-04-04T22:21:06
ee_0005437,ec_0003,cust_010698,converted,2025-04-06T08:21:30
ee_0005438,ec_0003,cust_009192,converted,2025-04-06T09:29:04
ee_0005439,ec_0003,cust_010717,converted,2025-04-07T17:31:41
ee_0005440,ec_0003,cust_010751,converted,2025-04-08T14:47:01
ee_0005441,ec_0003,cust_007552,converted,2025-04-08T22:50:01
ee_0005442,ec_0003,cust_010753,converted,2025-04-08T11:12:47
ee_0005443,ec_0003,cust_009717,converted,2025-04-09T22:25:30
ee_0005444,ec_0003,cust_010784,converted,2025-04-09T12:16:23
ee_0005445,ec_0003,cust_007731,converted,2025-04-09T09:49:35
ee_0005446,ec_0003,cust_010767,converted,2025-04-09T10:41:28
ee_0005447,ec_0003,cust_004880,converted,2025-04-10T13:14:18
ee_0005448,ec_0003,cust_010493,converted,2025-04-10T21:33:49
ee_0005449,ec_0003,cust_003568,converted,2025-04-11T17:40:45
ee_0005450,ec_0003,cust_010843,converted,2025-04-11T20:29:25
ee_0005451,ec_0003,cust_010877,converted,2025-04-13T17:20:45
ee_0005452,ec_0003,cust_009004,converted,2025-04-13T12:28:21
ee_0005453,ec_0003,cust_010902,converted,2025-04-14T22:10:45
ee_0005454,ec_0003,cust_010927,converted,2025-04-15T18:23:37
ee_0005455,ec_0003,cust_010702,converted,2025-04-15T17:59:08
ee_0005456,ec_0003,cust_010929,converted,2025-04-15T22:48:37
ee_0005457,ec_0003,cust_010930,converted,2025-04-15T17:42:01
ee_0005458,ec_0003,cust_000559,converted,2025-04-15T21:04:37
ee_0005459,ec_0003,cust_010452,converted,2025-04-15T13:57:46
ee_0005460,ec_0003,cust_008403,converted,2025-04-15T18:44:50
ee_0005461,ec_0003,cust_000401,converted,2025-04-15T18:03:55
ee_0005462,ec_0003,cust_008788,converted,2025-04-15T09:14:51
ee_0005463,ec_0003,cust_002764,converted,2025-04-16T16:07:14
ee_0005464,ec_0003,cust_010411,converted,2025-04-18T22:53:19
ee_0005465,ec_0003,cust_009996,converted,2025-04-18T15:33:30
ee_0005466,ec_0003,cust_011030,converted,2025-04-18T20:54:26
ee_0005467,ec_0003,cust_008810,converted,2025-04-20T19:22:22
ee_0005468,ec_0003,cust_010329,converted,2025-04-20T22:34:51
ee_0005469,ec_0003,cust_011059,converted,2025-04-20T14:26:16
ee_0005470,ec_0003,cust_008419,converted,2025-04-21T15:43:53
ee_0005471,ec_0003,cust_011115,converted,2025-04-22T15:57:13
ee_0005472,ec_0003,cust_002942,converted,2025-04-22T18:53:43
ee_0005473,ec_0003,cust_011147,converted,2025-04-23T21:52:03
ee_0005474,ec_0003,cust_000963,converted,2025-04-23T19:14:35
ee_0005475,ec_0003,cust_009736,converted,2025-04-26T08:21:51
ee_0005476,ec_0003,cust_011222,converted,2025-04-26T08:18:37
ee_0005477,ec_0003,cust_002081,converted,2025-04-26T17:11:00
ee_0005478,ec_0003,cust_010268,converted,2025-04-26T14:44:28
ee_0005479,ec_0003,cust_000420,converted,2025-04-26T19:03:53
ee_0005480,ec_0003,cust_010444,converted,2025-04-27T22:49:32
ee_0005481,ec_0003,cust_000205,converted,2025-04-27T18:47:47
ee_0005482,ec_0003,cust_004391,converted,2025-04-29T11:49:56
ee_0005483,ec_0003,cust_010531,converted,2025-04-29T11:36:03
ee_0005484,ec_0003,cust_011342,converted,2025-04-30T10:00:03
ee_0005485,ec_0003,cust_010820,converted,2025-05-01T19:17:59
ee_0005486,ec_0003,cust_010063,converted,2025-05-01T16:43:07
ee_0005487,ec_0003,cust_000757,converted,2025-05-01T15:14:20
ee_0005488,ec_0003,cust_007870,converted,2025-05-02T16:52:14
ee_0005489,ec_0003,cust_009887,converted,2025-05-03T15:10:48
ee_0005490,ec_0003,cust_010412,converted,2025-05-03T13:02:15
ee_0005491,ec_0003,cust_000080,converted,2025-05-04T09:52:03
ee_0005492,ec_0003,cust_011442,converted,2025-05-04T12:52:41
ee_0005493,ec_0003,cust_009014,converted,2025-05-04T16:48:42
ee_0005494,ec_0003,cust_004286,converted,2025-05-04T10:41:29
ee_0005495,ec_0003,cust_008815,converted,2025-05-05T11:47:57
ee_0005496,ec_0003,cust_009956,converted,2025-05-06T15:30:10
ee_0005497,ec_0003,cust_011516,converted,2025-05-06T21:05:44
ee_0005498,ec_0003,cust_002631,converted,2025-05-07T09:01:53
ee_0005499,ec_0003,cust_002440,converted,2025-05-08T12:39:31
ee_0005500,ec_0003,cust_011582,converted,2025-05-08T19:07:25
ee_0005501,ec_0003,cust_011586,converted,2025-05-09T14:19:20
ee_0005502,ec_0003,cust_004183,converted,2025-05-09T20:45:48
ee_0005503,ec_0003,cust_004597,converted,2025-05-09T18:07:32
ee_0005504,ec_0003,cust_002389,converted,2025-05-09T22:37:10
ee_0005505,ec_0003,cust_011626,converted,2025-05-10T11:36:01
ee_0005506,ec_0003,cust_005138,converted,2025-05-11T10:25:33
ee_0005507,ec_0003,cust_011396,converted,2025-05-12T08:52:17
ee_0005508,ec_0003,cust_005785,converted,2025-05-13T19:25:43
ee_0005509,ec_0003,cust_011721,converted,2025-05-14T11:31:44
ee_0005510,ec_0003,cust_002818,converted,2025-05-14T22:50:58
ee_0005511,ec_0003,cust_011587,converted,2025-05-16T16:18:03
ee_0005512,ec_0003,cust_011776,converted,2025-05-16T19:10:23
ee_0005513,ec_0003,cust_009795,converted,2025-05-16T16:32:55
ee_0005514,ec_0003,cust_003042,converted,2025-05-16T21:44:30
ee_0005515,ec_0003,cust_011813,converted,2025-05-18T20:15:45
ee_0005516,ec_0003,cust_007320,converted,2025-05-18T12:41:19
ee_0005517,ec_0003,cust_005991,converted,2025-05-19T15:23:05
ee_0005518,ec_0003,cust_011859,converted,2025-05-19T14:03:46
ee_0005519,ec_0003,cust_011867,converted,2025-05-20T21:37:19
ee_0005520,ec_0003,cust_000108,converted,2025-05-20T14:47:31
ee_0005521,ec_0003,cust_011895,converted,2025-05-21T08:10:48
ee_0005522,ec_0003,cust_006873,converted,2025-05-21T12:02:20
ee_0005523,ec_0003,cust_011914,converted,2025-05-21T10:54:58
ee_0005524,ec_0003,cust_011915,converted,2025-05-21T08:46:45
ee_0005525,ec_0003,cust_011927,converted,2025-05-22T14:15:32
ee_0005526,ec_0003,cust_003532,converted,2025-05-22T22:55:44
ee_0005527,ec_0003,cust_011934,converted,2025-05-22T13:15:17
ee_0005528,ec_0003,cust_006808,converted,2025-05-23T21:15:26
ee_0005529,ec_0003,cust_009735,converted,2025-05-23T21:25:56
ee_0005530,ec_0003,cust_011041,converted,2025-05-24T14:38:15
ee_0005531,ec_0003,cust_011985,converted,2025-05-24T20:24:38
ee_0005532,ec_0003,cust_001171,converted,2025-05-24T13:27:37
ee_0005533,ec_0003,cust_001353,converted,2025-05-26T16:27:55
ee_0005534,ec_0003,cust_012057,converted,2025-05-27T16:37:19
ee_0005535,ec_0003,cust_010636,converted,2025-05-27T22:17:48
ee_0005536,ec_0003,cust_009799,converted,2025-05-28T19:08:19
ee_0005537,ec_0003,cust_009462,converted,2025-05-28T20:35:30
ee_0005538,ec_0003,cust_012076,converted,2025-05-28T16:35:26
ee_0005539,ec_0003,cust_012085,converted,2025-05-28T17:16:11
ee_0005540,ec_0003,cust_012121,converted,2025-05-29T12:37:49
ee_0005541,ec_0003,cust_007496,converted,2025-05-30T08:02:56
ee_0005542,ec_0003,cust_010203,converted,2025-05-30T08:15:30
ee_0005543,ec_0003,cust_003662,converted,2025-06-01T20:16:29
ee_0005544,ec_0003,cust_012109,converted,2025-06-01T13:22:29
ee_0005545,ec_0003,cust_011722,converted,2025-06-01T16:11:45
ee_0005546,ec_0003,cust_004536,converted,2025-06-02T17:52:03
ee_0005547,ec_0003,cust_004524,converted,2025-06-02T15:20:58
ee_0005548,ec_0003,cust_012205,converted,2025-06-02T14:05:35
ee_0005549,ec_0003,cust_012230,converted,2025-06-02T20:04:47
ee_0005550,ec_0003,cust_011231,converted,2025-06-02T22:35:40
ee_0005551,ec_0003,cust_002361,converted,2025-06-02T19:29:23
ee_0005552,ec_0003,cust_012031,converted,2025-06-02T14:41:46
ee_0005553,ec_0003,cust_010275,converted,2025-06-02T16:56:44
ee_0005554,ec_0003,cust_006517,converted,2025-06-03T18:33:46
ee_0005555,ec_0003,cust_008640,converted,2025-06-03T14:43:40
ee_0005556,ec_0003,cust_012308,converted,2025-06-03T17:59:27
ee_0005557,ec_0003,cust_011381,converted,2025-06-03T13:06:44
ee_0005558,ec_0003,cust_007944,converted,2025-06-04T18:52:55
ee_0005559,ec_0003,cust_007897,converted,2025-06-04T19:29:52
ee_0005560,ec_0003,cust_011346,converted,2025-06-04T10:32:07
ee_0005561,ec_0003,cust_012386,converted,2025-06-05T20:05:52
ee_0005562,ec_0003,cust_006594,converted,2025-06-06T18:14:21
ee_0005563,ec_0003,cust_007745,converted,2025-06-07T21:55:53
ee_0005564,ec_0003,cust_000963,converted,2025-06-08T21:11:53
ee_0005565,ec_0003,cust_010607,converted,2025-06-09T15:43:02
ee_0005566,ec_0003,cust_009551,converted,2025-06-11T21:25:50
ee_0005567,ec_0003,cust_012539,converted,2025-06-11T17:55:49
ee_0005568,ec_0003,cust_009939,converted,2025-06-11T14:20:57
ee_0005569,ec_0003,cust_009399,converted,2025-06-13T14:20:31
ee_0005570,ec_0003,cust_003873,converted,2025-06-15T13:38:03
ee_0005571,ec_0003,cust_007715,converted,2025-06-16T09:11:00
ee_0005572,ec_0003,cust_012638,converted,2025-06-16T15:57:07
ee_0005573,ec_0003,cust_009846,converted,2025-06-16T11:17:06
ee_0005574,ec_0003,cust_002688,converted,2025-06-18T09:25:28
ee_0005575,ec_0003,cust_012539,converted,2025-06-19T13:22:29
ee_0005576,ec_0003,cust_005855,converted,2025-06-20T21:04:52
ee_0005577,ec_0003,cust_012769,converted,2025-06-23T08:51:33
ee_0005578,ec_0003,cust_008604,converted,2025-06-23T10:42:25
ee_0005579,ec_0003,cust_012225,converted,2025-06-24T21:12:51
ee_0005580,ec_0003,cust_011042,converted,2025-06-24T09:14:03
ee_0005581,ec_0003,cust_000382,converted,2025-06-25T19:12:31
ee_0005582,ec_0003,cust_012844,converted,2025-06-26T13:32:03
ee_0005583,ec_0003,cust_003672,converted,2025-07-02T11:09:28
ee_0005584,ec_0003,cust_010849,converted,2025-07-02T22:14:17
ee_0005585,ec_0003,cust_012973,converted,2025-07-02T11:31:36
ee_0005586,ec_0003,cust_011701,converted,2025-07-03T19:55:15
ee_0005587,ec_0003,cust_013039,converted,2025-07-06T20:35:31
ee_0005588,ec_0003,cust_012944,converted,2025-07-07T10:54:23
ee_0005589,ec_0003,cust_013071,converted,2025-07-07T22:37:20
ee_0005590,ec_0003,cust_010428,converted,2025-07-08T20:33:48
ee_0005591,ec_0003,cust_011675,converted,2025-07-09T21:12:49
ee_0005592,ec_0003,cust_009388,converted,2025-07-09T10:23:36
ee_0005593,ec_0003,cust_010977,converted,2025-07-10T18:31:46
ee_0005594,ec_0003,cust_010577,converted,2025-07-10T22:09:17
ee_0005595,ec_0003,cust_011424,converted,2025-07-10T20:05:43
ee_0005596,ec_0003,cust_013151,converted,2025-07-11T21:50:49
ee_0005597,ec_0003,cust_013179,converted,2025-07-12T22:26:42
ee_0005598,ec_0003,cust_013181,converted,2025-07-12T18:52:21
ee_0005599,ec_0003,cust_010446,converted,2025-07-15T10:56:10
ee_0005600,ec_0003,cust_013245,converted,2025-07-15T19:37:27
ee_0005601,ec_0003,cust_004611,converted,2025-07-15T14:04:45
ee_0005602,ec_0003,cust_001185,converted,2025-07-16T12:48:29
ee_0005603,ec_0003,cust_002490,converted,2025-07-16T19:01:41
ee_0005604,ec_0003,cust_003757,converted,2025-07-16T16:29:52
ee_0005605,ec_0003,cust_013282,converted,2025-07-17T14:14:35
ee_0005606,ec_0003,cust_005891,converted,2025-07-17T21:42:27
ee_0005607,ec_0003,cust_002473,converted,2025-07-18T12:37:41
ee_0005608,ec_0003,cust_011548,converted,2025-07-18T13:47:37
ee_0005609,ec_0003,cust_006241,converted,2025-07-18T15:17:20
ee_0005610,ec_0003,cust_009643,converted,2025-07-20T14:24:50
ee_0005611,ec_0003,cust_013379,converted,2025-07-22T22:08:44
ee_0005612,ec_0003,cust_009006,converted,2025-07-22T20:13:25
ee_0005613,ec_0003,cust_002560,converted,2025-07-22T16:22:07
ee_0005614,ec_0003,cust_013246,converted,2025-07-22T14:59:36
ee_0005615,ec_0003,cust_013396,converted,2025-07-23T18:02:47
ee_0005616,ec_0003,cust_012228,converted,2025-07-24T16:49:23
ee_0005617,ec_0003,cust_007122,converted,2025-07-24T22:25:19
ee_0005618,ec_0003,cust_002040,converted,2025-07-25T17:22:39
ee_0005619,ec_0003,cust_011827,converted,2025-07-26T21:23:39
