refund_id,order_id,created_at,amount,reason,refund_line_items
ref_003142,ord_026196,2025-08-23T12:00:00,148.00,size_too_small,"[""var_000398""]"
ref_003143,ord_026202,2025-08-25T12:00:00,55.00,quality_issue,"[""var_000331""]"
ref_003144,ord_026204,2025-08-27T12:00:00,45.83,size_too_large,"[""var_000338""]"
ref_003145,ord_026208,2025-08-18T12:00:00,148.00,changed_mind,"[""var_000396""]"
ref_003146,ord_026209,2025-08-17T12:00:00,185.00,size_too_large,"[""var_000368""]"
ref_003147,ord_026212,2025-08-17T12:00:00,41.67,quality_issue,"[""var_000321""]"
ref_003148,ord_026237,2025-08-14T12:00:00,135.00,quality_issue,"[""var_000040""]"
ref_003149,ord_026267,2025-08-11T12:00:00,43.33,changed_mind,"[""var_000381""]"
ref_003150,ord_026268,2025-08-19T12:00:00,45.83,changed_mind,"[""var_000327""]"
ref_003151,ord_026273,2025-08-24T12:00:00,165.00,size_too_small,"[""var_000346""]"
ref_003152,ord_026277,2025-08-14T12:00:00,55.00,not_as_described,"[""var_000135""]"
ref_003153,ord_026280,2025-08-12T12:00:00,50.00,quality_issue,"[""var_000006""]"
ref_003154,ord_026281,2025-08-24T12:00:00,50.00,damaged_in_transit,"[""var_000319""]"
ref_003155,ord_026284,2025-08-18T12:00:00,50.00,changed_mind,"[""var_000314""]"
ref_003156,ord_026287,2025-08-17T12:00:00,37.50,not_as_described,"[""var_000043""]"
ref_003157,ord_026291,2025-08-18T12:00:00,175.00,changed_mind,"[""var_000294""]"
ref_003158,ord_026299,2025-09-01T12:00:00,52.00,quality_issue,"[""var_000163""]"
ref_003159,ord_026322,2025-08-17T12:00:00,185.00,size_too_small,"[""var_000378""]"
ref_003160,ord_026334,2025-08-28T12:00:00,56.00,damaged_in_transit,"[""var_000416""]"
ref_003161,ord_026339,2025-08-13T12:00:00,50.00,changed_mind,"[""var_000317""]"
ref_003162,ord_026346,2025-08-14T12:00:00,58.00,damaged_in_transit,"[""var_000189""]"
ref_003163,ord_026362,2025-09-03T12:00:00,46.67,not_as_described,"[""var_000419""]"
ref_003164,ord_026363,2025-08-25T12:00:00,129.17,changed_mind,"[""var_000304""]"
ref_003165,ord_026364,2025-08-15T12:00:00,165.00,size_too_small,"[""var_000345""]"
ref_003166,ord_026366,2025-08-20T12:00:00,135.00,damaged_in_transit,"[""var_000363""]"
ref_003167,ord_026367,2025-09-02T12:00:00,162.50,size_too_small,"[""var_000048""]"
ref_003168,ord_026370,2025-08-18T12:00:00,195.00,size_too_large,"[""var_000050""]"
ref_003169,ord_026388,2025-08-24T12:00:00,125.00,changed_mind,"[""var_000151""]"
ref_003170,ord_026392,2025-09-02T12:00:00,135.00,quality_issue,"[""var_000358""]"
ref_003171,ord_026405,2025-08-17T12:00:00,220.00,size_too_small,"[""var_000412""]"
ref_003172,ord_026410,2025-08-28T12:00:00,52.00,changed_mind,"[""var_000106""]"
ref_003173,ord_026414,2025-09-01T12:00:00,210.00,size_too_small,"[""var_000265""]"
ref_003174,ord_026420,2025-08-21T12:00:00,155.00,changed_mind,"[""var_000026""]"
ref_003175,ord_026422,2025-08-16T12:00:00,40.00,quality_issue,"[""var_000181""]"
ref_003176,ord_026423,2025-09-03T12:00:00,170.00,changed_mind,"[""var_000108""]"
ref_003177,ord_026447,2025-08-13T12:00:00,55.00,not_as_described,"[""var_000247""]"
ref_003178,ord_026448,2025-08-24T12:00:00,129.17,size_too_large,"[""var_000025""]"
ref_003179,ord_026463,2025-08-15T12:00:00,220.00,size_too_large,"[""var_000414""]"
ref_003180,ord_026469,2025-08-15T12:00:00,43.33,quality_issue,"[""var_000171""]"
ref_003181,ord_026476,2025-08-17T12:00:00,147.99,not_as_described,"[""var_000392""]"
ref_003182,ord_026486,2025-09-01T12:00:00,48.33,changed_mind,"[""var_000191""]"
ref_003183,ord_026489,2025-08-29T12:00:00,52.00,not_as_described,"[""var_000257""]"
ref_003184,ord_026492,2025-08-18T12:00:00,50.00,size_too_large,"[""var_000318""]"
ref_003185,ord_026552,2025-08-28T12:00:00,52.00,damaged_in_transit,"[""var_000258""]"
ref_003186,ord_026558,2025-08-28T12:00:00,48.00,damaged_in_transit,"[""var_000067""]"
ref_003187,ord_026572,2025-09-03T12:00:00,195.00,size_too_small,"[""var_000057""]"
ref_003188,ord_026573,2025-08-30T12:00:00,55.00,changed_mind,"[""var_000121""]"
ref_003189,ord_026586,2025-08-19T12:00:00,112.50,changed_mind,"[""var_000363""]"
ref_003190,ord_026591,2025-08-28T12:00:00,50.00,not_as_described,"[""var_000005""]"
ref_003191,ord_026626,2025-09-05T12:00:00,45.83,changed_mind,"[""var_000126""]"
ref_003192,ord_026636,2025-09-03T12:00:00,50.00,changed_mind,"[""var_000314""]"
ref_003193,ord_026638,2025-08-22T12:00:00,52.00,quality_issue,"[""var_000390""]"
ref_003194,ord_026667,2025-09-05T12:00:00,55.00,not_as_described,"[""var_000328""]"
ref_003195,ord_026671,2025-08-29T12:00:00,195.00,size_too_large,"[""var_000045""]"
ref_003196,ord_026681,2025-08-19T12:00:00,52.00,size_too_large,"[""var_000259""]"
ref_003197,ord_026682,2025-08-27T12:00:00,48.00,size_too_small,"[""var_000069""]"
ref_003198,ord_026684,2025-08-26T12:00:00,170.00,size_too_large,"[""var_000111""]"
ref_003199,ord_026688,2025-08-18T12:00:00,150.00,damaged_in_transit,"[""var_000233""]"
ref_003200,ord_026689,2025-09-04T12:00:00,42.00,size_too_small,"[""var_000119""]"
ref_003201,ord_026695,2025-09-09T12:00:00,55.00,size_too_large,"[""var_000325""]"
ref_003202,ord_026708,2025-08-25T12:00:00,145.00,not_as_described,"[""var_000204""]"
ref_003203,ord_026734,2025-09-01T12:00:00,220.00,size_too_large,"[""var_000414""]"
ref_003204,ord_026760,2025-09-07T12:00:00,55.00,size_too_small,"[""var_000249""]"
ref_003205,ord_026761,2025-08-31T12:00:00,210.00,size_too_large,"[""var_000273""]"
ref_003206,ord_026783,2025-09-10T12:00:00,135.00,changed_mind,"[""var_000032""]"
ref_003207,ord_026791,2025-08-30T12:00:00,50.00,size_too_small,"[""var_000319""]"
ref_003208,ord_026798,2025-09-07T12:00:00,130.00,changed_mind,"[""var_000210""]"
ref_003209,ord_026805,2025-08-23T12:00:00,43.33,size_too_small,"[""var_000106""]"
ref_003210,ord_026810,2025-09-04T12:00:00,140.00,not_as_described,"[""var_000093""]"
ref_003211,ord_026856,2025-09-07T12:00:00,48.00,changed_mind,"[""var_000147""]"
ref_003212,ord_026884,2025-09-01T12:00:00,58.00,damaged_in_transit,"[""var_000195""]"
ref_003213,ord_026903,2025-08-29T12:00:00,145.00,changed_mind,"[""var_000203""]"
ref_003214,ord_026911,2025-09-09T12:00:00,120.83,size_too_small,"[""var_000198""]"
ref_003215,ord_026912,2025-08-27T12:00:00,45.83,size_too_large,"[""var_000244""]"
ref_003216,ord_026914,2025-08-22T12:00:00,52.00,size_too_large,"[""var_000383""]"
ref_003217,ord_026935,2025-09-07T12:00:00,55.00,size_too_large,"[""var_000132""]"
ref_003218,ord_026943,2025-08-31T12:00:00,52.00,size_too_large,"[""var_000388""]"
ref_003219,ord_026944,2025-08-25T12:00:00,48.00,quality_issue,"[""var_000059""]"
ref_003220,ord_026949,2025-09-07T12:00:00,195.00,size_too_small,"[""var_000057""]"
ref_003221,ord_026950,2025-09-06T12:00:00,170.00,not_as_described,"[""var_000116""]"
ref_003222,ord_026957,2025-08-27T12:00:00,48.00,changed_mind,"[""var_000058""]"
ref_003223,ord_026959,2025-09-13T12:00:00,155.01,not_as_described,"[""var_000019""]"
ref_003224,ord_026963,2025-08-23T12:00:00,40.00,damaged_in_transit,"[""var_000064""]"
ref_003225,ord_026980,2025-09-04T12:00:00,220.00,size_too_large,"[""var_000413""]"
ref_003226,ord_026987,2025-09-02T12:00:00,125.00,size_too_large,"[""var_000152""]"
ref_003227,ord_027007,2025-08-27T12:00:00,52.00,size_too_small,"[""var_000164""]"
ref_003228,ord_027010,2025-09-14T12:00:00,125.00,not_as_described,"[""var_000235""]"
ref_003229,ord_027012,2025-09-02T12:00:00,295.00,size_too_large,"[""var_000291""]"
ref_003230,ord_027013,2025-08-28T12:00:00,140.00,changed_mind,"[""var_000089""]"
ref_003231,ord_027022,2025-09-08T12:00:00,50.00,size_too_large,"[""var_000007""]"
ref_003232,ord_027025,2025-08-30T12:00:00,55.00,damaged_in_transit,"[""var_000331""]"
ref_003233,ord_027032,2025-08-27T12:00:00,50.00,changed_mind,"[""var_000013""]"
ref_003234,ord_027045,2025-09-05T12:00:00,187.50,quality_issue,"[""var_000279""]"
ref_003235,ord_027050,2025-09-04T12:00:00,55.00,quality_issue,"[""var_000127""]"
ref_003236,ord_027075,2025-08-25T12:00:00,56.00,changed_mind,"[""var_000416""]"
ref_003237,ord_027077,2025-09-10T12:00:00,225.00,damaged_in_transit,"[""var_000277""]"
ref_003238,ord_027084,2025-09-01T12:00:00,129.99,size_too_large,"[""var_000207""]"
ref_003239,ord_027085,2025-08-27T12:00:00,52.00,changed_mind,"[""var_000162""]"
ref_003240,ord_027089,2025-09-07T12:00:00,150.00,changed_mind,"[""var_000234""]"
ref_003241,ord_027102,2025-09-08T12:00:00,140.00,changed_mind,"[""var_000094""]"
ref_003242,ord_027109,2025-08-26T12:00:00,141.67,changed_mind,"[""var_000109""]"
ref_003243,ord_027115,2025-08-26T12:00:00,210.00,size_too_large,"[""var_000269""]"
ref_003244,ord_027125,2025-09-06T12:00:00,210.00,size_too_large,"[""var_000268""]"
ref_003245,ord_027135,2025-09-10T12:00:00,150.00,damaged_in_transit,"[""var_000150""]"
ref_003246,ord_027136,2025-09-02T12:00:00,52.00,size_too_small,"[""var_000103""]"
ref_003247,ord_027153,2025-09-04T12:00:00,185.00,size_too_small,"[""var_000379""]"
ref_003248,ord_027162,2025-09-05T12:00:00,129.17,damaged_in_transit,"[""var_000305""]"
ref_003249,ord_027168,2025-09-11T12:00:00,137.50,changed_mind,"[""var_000349""]"
ref_003250,ord_027192,2025-09-14T12:00:00,120.83,changed_mind,"[""var_000200""]"
ref_003251,ord_027200,2025-09-01T12:00:00,56.00,not_as_described,"[""var_000426""]"
ref_003252,ord_027209,2025-09-01T12:00:00,145.83,damaged_in_transit,"[""var_000301""]"
ref_003253,ord_027223,2025-09-05T12:00:00,150.00,size_too_large,"[""var_000233""]"
ref_003254,ord_027225,2025-08-28T12:00:00,52.00,changed_mind,"[""var_000102""]"
ref_003255,ord_027230,2025-09-09T12:00:00,52.00,not_as_described,"[""var_000161""]"
ref_003256,ord_027232,2025-08-30T12:00:00,42.00,quality_issue,"[""var_000118""]"
ref_003257,ord_027247,2025-09-11T12:00:00,165.00,size_too_small,"[""var_000343""]"
ref_003258,ord_027251,2025-09-11T12:00:00,55.00,changed_mind,"[""var_000256""]"
ref_003259,ord_027258,2025-09-05T12:00:00,48.00,not_as_described,"[""var_000148""]"
ref_003260,ord_027266,2025-09-09T12:00:00,185.00,size_too_small,"[""var_000369""]"
ref_003261,ord_027274,2025-09-16T12:00:00,145.83,changed_mind,"[""var_000301""]"
ref_003262,ord_027279,2025-09-07T12:00:00,52.00,size_too_small,"[""var_000098""]"
ref_003263,ord_027292,2025-09-16T12:00:00,183.33,size_too_small,"[""var_000406""]"
ref_003264,ord_027327,2025-09-10T12:00:00,175.00,size_too_small,"[""var_000303""]"
ref_003265,ord_027333,2025-09-01T12:00:00,55.00,not_as_described,"[""var_000331""]"
ref_003266,ord_027335,2025-09-08T12:00:00,140.00,not_as_described,"[""var_000089""]"
ref_003267,ord_027337,2025-09-21T12:00:00,40.00,changed_mind,"[""var_000058""]"
ref_003268,ord_027340,2025-09-19T12:00:00,210.00,size_too_large,"[""var_000264""]"
ref_003269,ord_027342,2025-09-19T12:00:00,195.00,size_too_small,"[""var_000052""]"
ref_003270,ord_027357,2025-09-02T12:00:00,175.00,size_too_small,"[""var_000272""]"
ref_003271,ord_027374,2025-09-06T12:00:00,52.00,size_too_small,"[""var_000105""]"
ref_003272,ord_027380,2025-09-11T12:00:00,43.33,size_too_large,"[""var_000162""]"
ref_003273,ord_027381,2025-09-04T12:00:00,46.67,not_as_described,"[""var_000424""]"
ref_003274,ord_027390,2025-09-10T12:00:00,42.00,not_as_described,"[""var_000118""]"
ref_003275,ord_027413,2025-09-19T12:00:00,45.00,size_too_small,"[""var_000042""]"
ref_003276,ord_027422,2025-09-08T12:00:00,170.00,size_too_large,"[""var_000115""]"
ref_003277,ord_027436,2025-09-20T12:00:00,220.00,size_too_small,"[""var_000403""]"
ref_003278,ord_027439,2025-09-06T12:00:00,48.00,quality_issue,"[""var_000062""]"
ref_003279,ord_027440,2025-09-01T12:00:00,185.00,size_too_large,"[""var_000377""]"
ref_003280,ord_027448,2025-09-07T12:00:00,52.00,quality_issue,"[""var_000382""]"
ref_003281,ord_027456,2025-09-16T12:00:00,40.00,size_too_large,"[""var_000067""]"
ref_003282,ord_027461,2025-09-23T12:00:00,160.00,size_too_large,"[""var_000077""]"
ref_003283,ord_027479,2025-09-05T12:00:00,56.01,damaged_in_transit,"[""var_000422""]"
ref_003284,ord_027502,2025-09-05T12:00:00,52.00,not_as_described,"[""var_000384""]"
ref_003285,ord_027506,2025-09-17T12:00:00,52.00,damaged_in_transit,"[""var_000382""]"
ref_003286,ord_027508,2025-09-08T12:00:00,50.00,not_as_described,"[""var_000314""]"
ref_003287,ord_027514,2025-09-03T12:00:00,175.00,not_as_described,"[""var_000297""]"
ref_003288,ord_027537,2025-09-08T12:00:00,46.67,damaged_in_transit,"[""var_000425""]"
ref_003289,ord_027542,2025-09-15T12:00:00,154.17,size_too_small,"[""var_000380""]"
ref_003290,ord_027554,2025-09-23T12:00:00,55.00,quality_issue,"[""var_000245""]"
ref_003291,ord_027565,2025-09-24T12:00:00,52.00,size_too_large,"[""var_000104""]"
ref_003292,ord_027570,2025-09-25T12:00:00,195.00,size_too_large,"[""var_000057""]"
ref_003293,ord_027574,2025-09-20T12:00:00,135.00,quality_issue,"[""var_000357""]"
ref_003294,ord_027578,2025-09-06T12:00:00,45.83,size_too_small,"[""var_000242""]"
ref_003295,ord_027587,2025-09-08T12:00:00,52.00,changed_mind,"[""var_000163""]"
ref_003296,ord_027588,2025-09-06T12:00:00,52.00,changed_mind,"[""var_000389""]"
ref_003297,ord_027594,2025-09-10T12:00:00,55.00,changed_mind,"[""var_000246""]"
ref_003298,ord_027601,2025-09-17T12:00:00,43.33,changed_mind,"[""var_000383""]"
ref_003299,ord_027616,2025-09-06T12:00:00,55.00,size_too_large,"[""var_000255""]"
ref_003300,ord_027632,2025-09-10T12:00:00,165.00,changed_mind,"[""var_000222""]"
ref_003301,ord_027635,2025-09-15T12:00:00,108.33,changed_mind,"[""var_000213""]"
ref_003302,ord_027720,2025-09-20T12:00:00,48.00,damaged_in_transit,"[""var_000183""]"
ref_003303,ord_027728,2025-09-15T12:00:00,50.00,not_as_described,"[""var_000012""]"
ref_003304,ord_027736,2025-09-19T12:00:00,140.00,changed_mind,"[""var_000088""]"
ref_003305,ord_027739,2025-09-06T12:00:00,170.00,changed_mind,"[""var_000110""]"
ref_003306,ord_027752,2025-09-21T12:00:00,45.83,changed_mind,"[""var_000249""]"
ref_003307,ord_027754,2025-09-20T12:00:00,50.01,not_as_described,"[""var_000314""]"
ref_003308,ord_027759,2025-09-20T12:00:00,52.00,quality_issue,"[""var_000098""]"
ref_003309,ord_027778,2025-09-10T12:00:00,43.33,changed_mind,"[""var_000381""]"
ref_003310,ord_027795,2025-09-15T12:00:00,48.00,damaged_in_transit,"[""var_000064""]"
ref_003311,ord_027803,2025-09-14T12:00:00,210.00,size_too_large,"[""var_000260""]"
ref_003312,ord_027810,2025-09-12T12:00:00,165.00,not_as_described,"[""var_000231""]"
ref_003313,ord_027819,2025-09-24T12:00:00,185.00,size_too_small,"[""var_000377""]"
ref_003314,ord_027829,2025-09-30T12:00:00,172.00,size_too_small,"[""var_000434""]"
ref_003315,ord_027840,2025-09-18T12:00:00,143.33,size_too_large,"[""var_000438""]"
ref_003316,ord_027842,2025-09-09T12:00:00,210.00,size_too_small,"[""var_000270""]"
ref_003317,ord_027847,2025-09-24T12:00:00,55.00,size_too_small,"[""var_000121""]"
ref_003318,ord_027869,2025-09-25T12:00:00,185.00,size_too_large,"[""var_000375""]"
ref_003319,ord_027890,2025-09-09T12:00:00,50.00,not_as_described,"[""var_000321""]"
ref_003320,ord_027894,2025-09-09T12:00:00,150.00,size_too_small,"[""var_000153""]"
ref_003321,ord_027900,2025-09-28T12:00:00,52.00,size_too_small,"[""var_000258""]"
ref_003322,ord_027906,2025-09-22T12:00:00,45.00,size_too_small,"[""var_000041""]"
ref_003323,ord_027907,2025-09-22T12:00:00,155.00,damaged_in_transit,"[""var_000449""]"
ref_003324,ord_027910,2025-09-28T12:00:00,50.00,quality_issue,"[""var_000320""]"
ref_003325,ord_027926,2025-09-26T12:00:00,135.00,changed_mind,"[""var_000358""]"
ref_003326,ord_027941,2025-09-28T12:00:00,145.00,size_too_small,"[""var_000199""]"
ref_003327,ord_027946,2025-09-20T12:00:00,50.00,damaged_in_transit,"[""var_000482""]"
ref_003328,ord_027950,2025-09-20T12:00:00,155.00,size_too_large,"[""var_000452""]"
ref_003329,ord_027957,2025-09-15T12:00:00,52.00,quality_issue,"[""var_000106""]"
ref_003330,ord_027958,2025-09-25T12:00:00,172.00,not_as_described,"[""var_000433""]"
ref_003331,ord_027966,2025-09-09T12:00:00,52.00,size_too_large,"[""var_000163""]"
ref_003332,ord_027967,2025-09-15T12:00:00,245.83,size_too_large,"[""var_000293""]"
ref_003333,ord_027976,2025-09-22T12:00:00,55.00,changed_mind,"[""var_000126""]"
ref_003334,ord_027977,2025-09-14T12:00:00,43.33,size_too_large,"[""var_000103""]"
ref_003335,ord_027982,2025-09-22T12:00:00,55.00,size_too_small,"[""var_000337""]"
ref_003336,ord_027983,2025-09-29T12:00:00,155.00,quality_issue,"[""var_000026""]"
ref_003337,ord_027990,2025-09-17T12:00:00,55.00,size_too_large,"[""var_000133""]"
ref_003338,ord_027998,2025-09-26T12:00:00,42.00,size_too_small,"[""var_000118""]"
ref_003339,ord_028005,2025-09-10T12:00:00,52.00,changed_mind,"[""var_000099""]"
ref_003340,ord_028014,2025-09-11T12:00:00,54.00,size_too_large,"[""var_000461""]"
ref_003341,ord_028021,2025-09-26T12:00:00,185.01,size_too_large,"[""var_000371""]"
ref_003342,ord_028022,2025-09-19T12:00:00,170.00,changed_mind,"[""var_000109""]"
ref_003343,ord_028029,2025-09-08T12:00:00,55.00,quality_issue,"[""var_000125""]"
ref_003344,ord_028036,2025-09-12T12:00:00,41.67,changed_mind,"[""var_000482""]"
ref_003345,ord_028037,2025-09-27T12:00:00,165.00,damaged_in_transit,"[""var_000346""]"
ref_003346,ord_028074,2025-09-13T12:00:00,55.00,quality_issue,"[""var_000329""]"
ref_003347,ord_028078,2025-09-24T12:00:00,45.83,not_as_described,"[""var_000244""]"
ref_003348,ord_028081,2025-09-20T12:00:00,165.00,quality_issue,"[""var_000352""]"
ref_003349,ord_028097,2025-09-20T12:00:00,155.00,changed_mind,"[""var_000024""]"
ref_003350,ord_028107,2025-09-23T12:00:00,225.00,size_too_large,"[""var_000277""]"
ref_003351,ord_028116,2025-09-19T12:00:00,56.00,quality_issue,"[""var_000424""]"
ref_003352,ord_028120,2025-09-29T12:00:00,52.00,damaged_in_transit,"[""var_000257""]"
ref_003353,ord_028143,2025-09-27T12:00:00,294.99,damaged_in_transit,"[""var_000291""]"
ref_003354,ord_028162,2025-09-09T12:00:00,54.00,size_too_small,"[""var_000456""]"
ref_003355,ord_028165,2025-09-19T12:00:00,40.00,size_too_large,"[""var_000182""]"
ref_003356,ord_028176,2025-09-17T12:00:00,43.33,size_too_large,"[""var_000159""]"
ref_003357,ord_028182,2025-09-20T12:00:00,220.00,size_too_small,"[""var_000412""]"
ref_003358,ord_028186,2025-09-28T12:00:00,48.00,damaged_in_transit,"[""var_000067""]"
ref_003359,ord_028187,2025-09-14T12:00:00,48.00,size_too_large,"[""var_000177""]"
ref_003360,ord_028188,2025-09-24T12:00:00,165.00,changed_mind,"[""var_000222""]"
ref_003361,ord_028190,2025-09-16T12:00:00,162.50,size_too_small,"[""var_000044""]"
ref_003362,ord_028193,2025-09-15T12:00:00,120.83,not_as_described,"[""var_000206""]"
ref_003363,ord_028204,2025-09-30T12:00:00,345.00,size_too_large,"[""var_000472""]"
ref_003364,ord_028212,2025-09-20T12:00:00,195.00,size_too_large,"[""var_000049""]"
ref_003365,ord_028213,2025-09-28T12:00:00,45.83,damaged_in_transit,"[""var_000127""]"
ref_003366,ord_028214,2025-09-22T12:00:00,195.00,size_too_large,"[""var_000047""]"
ref_003367,ord_028216,2025-09-23T12:00:00,185.00,size_too_large,"[""var_000374""]"
ref_003368,ord_028230,2025-09-23T12:00:00,41.67,size_too_small,"[""var_000002""]"
ref_003369,ord_028232,2025-09-29T12:00:00,220.00,size_too_large,"[""var_000402""]"
ref_003370,ord_028238,2025-09-22T12:00:00,42.00,quality_issue,"[""var_000119""]"
ref_003371,ord_028247,2025-09-12T12:00:00,50.01,changed_mind,"[""var_000482""]"
ref_003372,ord_028249,2025-10-01T12:00:00,108.33,size_too_small,"[""var_000210""]"
ref_003373,ord_028266,2025-09-15T12:00:00,50.00,quality_issue,"[""var_000014""]"
ref_003374,ord_028282,2025-09-11T12:00:00,185.00,size_too_small,"[""var_000373""]"
ref_003375,ord_028287,2025-09-16T12:00:00,150.00,changed_mind,"[""var_000150""]"
ref_003376,ord_028290,2025-09-25T12:00:00,219.99,size_too_small,"[""var_000410""]"
ref_003377,ord_028293,2025-09-23T12:00:00,210.00,size_too_large,"[""var_000268""]"
ref_003378,ord_028295,2025-10-02T12:00:00,46.00,size_too_small,"[""var_000364""]"
ref_003379,ord_028304,2025-09-22T12:00:00,160.00,quality_issue,"[""var_000077""]"
ref_003380,ord_028308,2025-09-25T12:00:00,54.00,not_as_described,"[""var_000464""]"
ref_003381,ord_028312,2025-10-02T12:00:00,172.00,quality_issue,"[""var_000432""]"
ref_003382,ord_028313,2025-09-17T12:00:00,183.33,size_too_large,"[""var_000410""]"
ref_003383,ord_028314,2025-09-28T12:00:00,185.00,size_too_small,"[""var_000370""]"
ref_003384,ord_028316,2025-09-24T12:00:00,45.83,size_too_large,"[""var_000126""]"
ref_003385,ord_028330,2025-09-23T12:00:00,195.00,size_too_large,"[""var_000054""]"
ref_003386,ord_028331,2025-10-01T12:00:00,58.00,damaged_in_transit,"[""var_000192""]"
ref_003387,ord_028351,2025-09-10T12:00:00,210.00,size_too_large,"[""var_000265""]"
ref_003388,ord_028353,2025-09-21T12:00:00,52.00,size_too_small,"[""var_000099""]"
ref_003389,ord_028384,2025-09-22T12:00:00,195.00,size_too_large,"[""var_000048""]"
ref_003390,ord_028402,2025-09-17T12:00:00,165.00,changed_mind,"[""var_000347""]"
ref_003391,ord_028413,2025-10-01T12:00:00,175.00,size_too_large,"[""var_000301""]"
ref_003392,ord_028432,2025-09-18T12:00:00,165.00,size_too_large,"[""var_000345""]"
ref_003393,ord_028449,2025-09-13T12:00:00,55.00,damaged_in_transit,"[""var_000324""]"
ref_003394,ord_028455,2025-10-03T12:00:00,48.00,size_too_small,"[""var_000061""]"
ref_003395,ord_028480,2025-09-14T12:00:00,50.00,changed_mind,"[""var_000480""]"
ref_003396,ord_028485,2025-09-15T12:00:00,51.99,damaged_in_transit,"[""var_000383""]"
ref_003397,ord_028491,2025-09-13T12:00:00,43.33,size_too_large,"[""var_000382""]"
ref_003398,ord_028494,2025-09-14T12:00:00,55.00,size_too_small,"[""var_000327""]"
ref_003399,ord_028499,2025-09-16T12:00:00,54.00,changed_mind,"[""var_000466""]"
ref_003400,ord_028503,2025-10-03T12:00:00,48.33,damaged_in_transit,"[""var_000196""]"
ref_003401,ord_028518,2025-10-02T12:00:00,54.00,size_too_large,"[""var_000461""]"
ref_003402,ord_028520,2025-09-18T12:00:00,55.00,size_too_small,"[""var_000330""]"
ref_003403,ord_028529,2025-09-25T12:00:00,165.00,size_too_large,"[""var_000346""]"
ref_003404,ord_028535,2025-09-16T12:00:00,52.00,damaged_in_transit,"[""var_000160""]"
ref_003405,ord_028553,2025-10-03T12:00:00,55.00,size_too_small,"[""var_000329""]"
ref_003406,ord_028561,2025-09-21T12:00:00,36.67,changed_mind,"[""var_000176""]"
ref_003407,ord_028586,2025-09-27T12:00:00,345.00,not_as_described,"[""var_000471""]"
ref_003408,ord_028605,2025-09-19T12:00:00,45.83,changed_mind,"[""var_000331""]"
ref_003409,ord_028606,2025-09-30T12:00:00,45.83,size_too_small,"[""var_000125""]"
ref_003410,ord_028644,2025-09-27T12:00:00,185.00,size_too_small,"[""var_000369""]"
ref_003411,ord_028645,2025-10-06T12:00:00,52.00,not_as_described,"[""var_000383""]"
ref_003412,ord_028685,2025-10-03T12:00:00,195.00,size_too_small,"[""var_000052""]"
ref_003413,ord_028705,2025-09-26T12:00:00,195.00,size_too_small,"[""var_000050""]"
ref_003414,ord_028706,2025-09-27T12:00:00,155.00,size_too_small,"[""var_000019""]"
ref_003415,ord_028714,2025-09-23T12:00:00,52.00,changed_mind,"[""var_000102""]"
ref_003416,ord_028719,2025-10-07T12:00:00,185.01,size_too_large,"[""var_000370""]"
ref_003417,ord_028720,2025-10-05T12:00:00,55.00,not_as_described,"[""var_000253""]"
ref_003418,ord_028728,2025-10-05T12:00:00,43.33,quality_issue,"[""var_000390""]"
ref_003419,ord_028731,2025-09-16T12:00:00,52.00,changed_mind,"[""var_000170""]"
ref_003420,ord_028735,2025-10-07T12:00:00,55.00,changed_mind,"[""var_000246""]"
ref_003421,ord_028740,2025-09-23T12:00:00,55.00,size_too_large,"[""var_000129""]"
ref_003422,ord_028742,2025-10-03T12:00:00,43.33,quality_issue,"[""var_000384""]"
ref_003423,ord_028744,2025-09-24T12:00:00,52.00,damaged_in_transit,"[""var_000105""]"
ref_003424,ord_028762,2025-09-24T12:00:00,50.00,changed_mind,"[""var_000321""]"
ref_003425,ord_028763,2025-09-25T12:00:00,345.00,damaged_in_transit,"[""var_000478""]"
ref_003426,ord_028777,2025-09-27T12:00:00,58.00,quality_issue,"[""var_000188""]"
ref_003427,ord_028792,2025-09-17T12:00:00,175.00,damaged_in_transit,"[""var_000294""]"
ref_003428,ord_028793,2025-10-04T12:00:00,195.00,size_too_small,"[""var_000051""]"
ref_003429,ord_028797,2025-10-03T12:00:00,50.00,size_too_large,"[""var_000314""]"
ref_003430,ord_028823,2025-10-03T12:00:00,185.00,size_too_large,"[""var_000376""]"
ref_003431,ord_028829,2025-10-02T12:00:00,41.67,size_too_large,"[""var_000008""]"
ref_003432,ord_028831,2025-09-22T12:00:00,43.33,size_too_small,"[""var_000164""]"
ref_003433,ord_028832,2025-10-09T12:00:00,345.00,changed_mind,"[""var_000472""]"
ref_003434,ord_028833,2025-09-27T12:00:00,55.00,changed_mind,"[""var_000244""]"
ref_003435,ord_028847,2025-10-03T12:00:00,48.00,not_as_described,"[""var_000179""]"
ref_003436,ord_028852,2025-10-03T12:00:00,116.67,size_too_small,"[""var_000097""]"
ref_003437,ord_028863,2025-10-03T12:00:00,145.00,changed_mind,"[""var_000144""]"
ref_003438,ord_028879,2025-10-01T12:00:00,45.83,size_too_large,"[""var_000132""]"
ref_003439,ord_028889,2025-10-06T12:00:00,48.33,damaged_in_transit,"[""var_000192""]"
ref_003440,ord_028896,2025-09-28T12:00:00,295.00,damaged_in_transit,"[""var_000292""]"
ref_003441,ord_028929,2025-09-18T12:00:00,155.00,damaged_in_transit,"[""var_000030""]"
ref_003442,ord_028937,2025-10-05T12:00:00,45.00,damaged_in_transit,"[""var_000041""]"
