order_id,order_number,customer_id,created_at,currency,subtotal,total_discounts,total_shipping,total_tax,total_price,financial_status,fulfillment_status,utm_source,utm_medium,utm_campaign,landing_site,referring_site,tags,discount_code
ord_031619,32619,cust_015546,2025-10-21T22:12:52,GBP,46.67,10,12.95,0,49.62,paid,fulfilled,organic,organic,,/,,,PRETTYNEW
ord_031620,32620,cust_015618,2025-10-21T18:29:43,GBP,40.00,0,4.95,8.99,53.94,paid,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,
ord_031621,32621,cust_015619,2025-10-21T18:42:31,GBP,87.50,0,0,0,87.50,paid,fulfilled,facebook,paid_social,Prospecting_Mens_EU,/,,,
ord_031622,32622,cust_015620,2025-10-21T18:13:15,GBP,45.83,10,4.95,8.16,48.94,paid,fulfilled,google,cpc,Shopping_Tees_UK,/,,,PRETTYNEW
ord_031623,32623,cust_015621,2025-10-21T17:57:46,GBP,43.33,4.33,4.95,8.79,52.74,paid,fulfilled,facebook,paid_social,Prospecting_Mens_EU,/,,,WELCOME10
ord_031624,32624,cust_003184,2025-10-21T20:54:52,GBP,125.00,0,0,0,125.00,paid,fulfilled,klaviyo,email,Restock_Alert,/,,,
ord_031625,32625,cust_010601,2025-10-22T09:16:32,GBP,319.16,0,0,63.83,382.99,paid,fulfilled,instagram,paid_social,Retargeting_AllUsers,/,,,
ord_031626,32626,cust_004279,2025-10-22T16:32:24,GBP,120.83,0,0,24.17,145.00,partially_refunded,fulfilled,direct,none,,/,,,
ord_031627,32627,cust_015622,2025-10-22T20:00:37,GBP,333.33,0,0,66.67,400.00,partially_refunded,fulfilled,instagram,paid_social,Prospecting_Mens_UK,/,,,
ord_031628,32628,cust_015623,2025-10-22T15:26:39,GBP,154.17,0,0,0,154.17,partially_refunded,fulfilled,facebook,paid_social,Brand_Awareness_UK,/,,,
ord_031629,32629,cust_007319,2025-10-22T12:49:01,GBP,187.50,0,0,0,187.50,paid,fulfilled,direct,none,,/,,,
ord_031630,32630,cust_006453,2025-10-22T08:31:53,GBP,129.17,12.92,0,23.25,139.50,paid,fulfilled,tiktok,organic_social,,/,,,WELCOME10
ord_031631,32631,cust_008434,2025-10-22T15:25:01,GBP,516.67,0,0,103.33,620.00,paid,fulfilled,google,cpc,Shopping_Tees_UK,/,,,
ord_031632,32632,cust_013913,2025-10-22T11:18:53,GBP,45.83,0,4.95,10.16,60.94,paid,fulfilled,facebook,paid_social,Brand_Awareness_UK,/,,,
ord_031633,32633,cust_015624,2025-10-22T22:42:18,GBP,41.67,0,4.95,9.32,55.94,paid,fulfilled,google,cpc,Shopping_Hoodies_UK,/,,,
ord_031634,32634,cust_011732,2025-10-22T13:15:54,GBP,133.33,0,0,0,133.33,partially_refunded,fulfilled,direct,none,,/,,,
ord_031635,32635,cust_014687,2025-10-22T16:53:38,GBP,245.83,0,0,49.17,295.00,paid,fulfilled,klaviyo,email,Welcome_Flow,/,,,
ord_031636,32636,cust_014918,2025-10-22T19:41:42,GBP,43.33,0,4.95,9.66,57.94,paid,fulfilled,facebook,paid_social,Brand_Awareness_UK,/,,,
ord_031637,32637,cust_013311,2025-10-22T11:01:21,GBP,208.33,0,0,41.67,250.00,paid,fulfilled,google,cpc,Shopping_All_EU,/,,,
ord_031638,32638,cust_002756,2025-10-22T16:46:27,GBP,41.67,10,4.95,7.32,43.94,paid,fulfilled,google,cpc,Shopping_Hoodies_UK,/,,,PRETTYNEW
ord_031639,32639,cust_015625,2025-10-22T15:01:14,GBP,43.33,0,4.95,9.66,57.94,paid,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,
ord_031640,32640,cust_015626,2025-10-22T22:08:38,GBP,207.50,20.75,0,37.35,224.10,partially_refunded,fulfilled,instagram,paid_social,Prospecting_Mens_EU,/,,,WELCOME10
ord_031641,32641,cust_015627,2025-10-22T19:46:30,GBP,334.17,0,0,66.83,401.00,paid,fulfilled,google,cpc,Brand_Search_UK,/,,,
ord_031642,32642,cust_014769,2025-10-22T21:47:04,GBP,108.33,0,0,21.67,130.00,paid,fulfilled,direct,none,,/,,,
ord_031643,32643,cust_002523,2025-10-22T13:21:47,GBP,45.83,0,4.95,10.16,60.94,paid,fulfilled,instagram,paid_social,Retargeting_AllUsers,/,,,
ord_031644,32644,cust_015129,2025-10-22T20:57:54,GBP,123.33,0,0,24.67,148.00,paid,fulfilled,tiktok,organic_social,,/,,,
ord_031645,32645,cust_015628,2025-10-22T19:42:14,GBP,125.00,0,0,25.00,150.00,paid,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,
ord_031646,32646,cust_015629,2025-10-22T13:37:12,GBP,210.84,0,0,42.17,253.01,paid,fulfilled,google,cpc,PMax_Menswear_UK,/,,,
ord_031647,32647,cust_014978,2025-10-22T13:10:08,GBP,120.83,0,0,24.17,145.00,paid,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,
ord_031648,32648,cust_000929,2025-10-22T11:39:31,GBP,175.00,0,0,0,175.00,partially_refunded,fulfilled,direct,none,,/,,,
ord_031649,32649,cust_015630,2025-10-22T22:48:40,GBP,143.33,0,0,28.67,172.00,paid,fulfilled,instagram,paid_social,Prospecting_Mens_UK,/,,,
ord_031650,32650,cust_014646,2025-10-22T19:09:37,GBP,41.67,4.17,4.95,8.49,50.94,paid,fulfilled,organic,organic,,/,,,WELCOME10
ord_031651,32651,cust_000336,2025-10-22T16:08:48,GBP,41.67,0,9.95,0,51.62,paid,fulfilled,google,cpc,Brand_Search_EU,/,,,
ord_031652,32652,cust_015631,2025-10-22T08:54:04,GBP,40.00,4.00,4.95,8.19,49.14,paid,fulfilled,google,cpc,PMax_Menswear_UK,/,,,WELCOME10
ord_031653,32653,cust_000039,2025-10-22T17:55:22,GBP,45.83,0,9.95,0,55.78,paid,fulfilled,klaviyo,email,Win_Back,/,,,
ord_031654,32654,cust_000910,2025-10-22T10:32:42,GBP,86.67,0,0,17.33,104.00,partially_refunded,fulfilled,google,cpc,Brand_Search_UK,/,,,
ord_031655,32655,cust_015632,2025-10-22T08:00:31,GBP,43.33,0,4.95,9.66,57.94,partially_refunded,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,
ord_031656,32656,cust_015633,2025-10-22T14:50:15,GBP,185.00,0,0,37.00,222.00,paid,fulfilled,instagram,paid_social,Retargeting_AllUsers,/,,,
ord_031657,32657,cust_011987,2025-10-22T15:40:10,GBP,242.50,0,0,48.50,291.00,paid,fulfilled,google,cpc,Brand_Search_UK,/,,,
ord_031658,32658,cust_015634,2025-10-22T13:47:02,GBP,210.83,0,0,42.17,253.00,paid,fulfilled,instagram,paid_social,Prospecting_Mens_UK,/,,,
ord_031659,32659,cust_015635,2025-10-22T11:16:12,GBP,430.83,0,0,86.17,517.00,paid,fulfilled,direct,none,,/,,,
ord_031660,32660,cust_011031,2025-10-22T13:06:05,GBP,45.83,0,4.95,10.16,60.94,paid,fulfilled,google,cpc,Brand_Search_UK,/,,,
ord_031661,32661,cust_004347,2025-10-22T11:03:28,GBP,41.67,0,4.95,9.32,55.94,partially_refunded,fulfilled,direct,none,,/,,,
ord_031662,32662,cust_015011,2025-10-22T12:31:59,GBP,123.33,0,0,24.67,148.00,partially_refunded,fulfilled,klaviyo,email,Abandoned_Cart,/,,,
ord_031663,32663,cust_015636,2025-10-22T13:25:49,GBP,154.17,0,0,0,154.17,paid,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,
ord_031664,32664,cust_001857,2025-10-22T19:33:31,GBP,347.49,0,0,69.50,416.99,partially_refunded,fulfilled,google,cpc,Shopping_Tees_UK,/,,,
ord_031665,32665,cust_001925,2025-10-22T17:37:06,GBP,262.50,0,0,52.50,315.00,paid,fulfilled,direct,none,,/,,,
ord_031666,32666,cust_013902,2025-10-22T09:07:54,GBP,185.83,0,0,37.17,223.00,paid,fulfilled,organic,organic,,/,,,
ord_031667,32667,cust_002107,2025-10-22T20:31:21,GBP,168.33,0,0,33.67,202.00,paid,fulfilled,klaviyo,email,Welcome_Flow,/,,,
ord_031668,32668,cust_015637,2025-10-22T09:11:51,GBP,225.00,0,0,45.00,270.00,partially_refunded,fulfilled,organic,organic,,/,,,
ord_031669,32669,cust_010326,2025-10-22T14:15:36,GBP,133.33,0,0,0,133.33,paid,fulfilled,klaviyo,email,Abandoned_Cart,/,,,
ord_031670,32670,cust_008309,2025-10-22T19:00:07,GBP,133.33,10,0,24.67,148.00,paid,fulfilled,klaviyo,email,Drop_Announcement,/,,,PRETTYNEW
ord_031671,32671,cust_015638,2025-10-22T09:38:38,GBP,41.67,0,4.95,9.32,55.94,paid,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,
ord_031672,32672,cust_015360,2025-10-22T19:43:42,GBP,45.83,0,4.95,10.16,60.94,paid,fulfilled,direct,none,,/,,,
ord_031673,32673,cust_012426,2025-10-22T09:25:19,GBP,175.00,0,0,35.00,210.00,paid,fulfilled,klaviyo,email,Drop_Announcement,/,,,
ord_031674,32674,cust_013672,2025-10-22T19:38:54,GBP,219.17,0,0,43.83,263.00,paid,fulfilled,google,cpc,Shopping_Tees_UK,/,,,
ord_031675,32675,cust_015639,2025-10-22T17:28:59,GBP,45.83,0,9.95,0,55.78,paid,fulfilled,instagram,paid_social,Prospecting_Mens_EU,/,,,
ord_031676,32676,cust_009316,2025-10-22T15:22:06,GBP,43.33,0,4.95,9.66,57.94,paid,fulfilled,klaviyo,email,Win_Back,/,,,
ord_031677,32677,cust_014103,2025-10-22T19:22:15,GBP,141.67,0,0,28.33,170.00,paid,fulfilled,direct,none,,/,,,
ord_031678,32678,cust_014606,2025-10-22T22:00:34,GBP,43.33,0,9.95,0,53.28,paid,fulfilled,klaviyo,email,Win_Back,/,,,
ord_031679,32679,cust_010984,2025-10-22T16:58:20,GBP,37.50,0,9.95,0,47.45,partially_refunded,fulfilled,direct,none,,/,,,
ord_031680,32680,cust_015640,2025-10-22T15:27:42,GBP,40.00,4.00,12.95,0,48.95,paid,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,WELCOME10
ord_031681,32681,cust_015641,2025-10-22T13:11:56,GBP,45.00,0,9.95,0,54.95,paid,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,
ord_031682,32682,cust_014358,2025-10-22T16:33:30,GBP,45.83,4.58,12.95,0,54.20,paid,fulfilled,direct,none,,/,,,WELCOME10
ord_031683,32683,cust_015576,2025-10-22T15:49:18,GBP,180.83,0,0,36.17,217.00,partially_refunded,fulfilled,google,cpc,Shopping_Tees_UK,/,,,
ord_031684,32684,cust_015642,2025-10-22T11:03:07,GBP,40.00,0,4.95,8.99,53.94,paid,fulfilled,tiktok,organic_social,,/,,,
ord_031685,32685,cust_015643,2025-10-22T19:27:56,GBP,133.33,0,0,26.67,160.00,paid,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,
ord_031686,32686,cust_011643,2025-10-22T18:56:16,GBP,46.67,10,9.95,0,46.62,paid,fulfilled,google,cpc,PMax_Menswear_UK,/,,,PRETTYNEW
ord_031687,32687,cust_014131,2025-10-22T09:06:02,GBP,45.83,4.58,9.95,0,51.20,paid,fulfilled,direct,none,,/,,,WELCOME10
ord_031688,32688,cust_010320,2025-10-22T15:41:41,GBP,43.33,0,4.95,9.66,57.94,paid,fulfilled,direct,none,,/,,,
ord_031689,32689,cust_002193,2025-10-22T11:53:09,GBP,289.16,0,0,57.83,346.99,paid,fulfilled,google,cpc,Shopping_All_EU,/,,,
ord_031690,32690,cust_015644,2025-10-22T14:55:37,GBP,229.17,10,0,43.83,263.00,partially_refunded,fulfilled,google,cpc,Brand_Search_UK,/,,,PRETTYNEW
ord_031691,32691,cust_015645,2025-10-22T16:20:16,GBP,116.67,0,0,23.33,140.00,paid,fulfilled,google,cpc,Shopping_Tees_UK,/,,,
ord_031692,32692,cust_015646,2025-10-22T12:56:17,GBP,214.17,0,0,0,214.17,partially_refunded,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,
ord_031693,32693,cust_008652,2025-10-22T17:44:50,GBP,143.33,0,0,28.67,172.00,paid,fulfilled,klaviyo,email,Win_Back,/,,,
ord_031694,32694,cust_001122,2025-10-22T17:37:53,GBP,134.17,0,0,26.83,161.00,paid,fulfilled,facebook,paid_social,Retargeting_AllUsers,/,,,
ord_031695,32695,cust_007338,2025-10-22T09:17:55,GBP,45.83,0,4.95,10.16,60.94,partially_refunded,fulfilled,tiktok,organic_social,,/,,,
ord_031696,32696,cust_015647,2025-10-22T21:31:53,GBP,43.33,0,4.95,9.66,57.94,paid,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,
ord_031697,32697,cust_003856,2025-10-22T21:33:28,GBP,162.50,0,0,32.50,195.00,paid,fulfilled,google,cpc,Shopping_Hoodies_UK,/,,,
ord_031698,32698,cust_015648,2025-10-22T15:06:27,GBP,45.83,10,4.95,8.16,48.94,paid,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,PRETTYNEW
ord_031699,32699,cust_014410,2025-10-22T12:38:56,GBP,495.83,0,0,0,495.83,paid,fulfilled,google,cpc,PMax_Menswear_UK,/,,,
ord_031700,32700,cust_011083,2025-10-22T10:27:54,GBP,45.83,4.58,4.95,9.24,55.44,paid,fulfilled,google,cpc,Shopping_Tees_UK,/,,,WELCOME10
ord_031701,32701,cust_015649,2025-10-22T09:22:46,GBP,183.33,10,0,0,173.33,partially_refunded,fulfilled,facebook,paid_social,Prospecting_Mens_EU,/,,,PRETTYNEW
ord_031702,32702,cust_013967,2025-10-22T15:47:51,GBP,133.33,10,0,24.67,148.00,paid,fulfilled,google,cpc,Shopping_Tees_UK,/,,,PRETTYNEW
ord_031703,32703,cust_015650,2025-10-22T20:48:14,GBP,165.00,0,0,33.00,198.00,partially_refunded,fulfilled,instagram,paid_social,Prospecting_Mens_UK,/,,,
ord_031704,32704,cust_015566,2025-10-23T16:45:54,GBP,141.67,0,0,28.33,170.00,paid,fulfilled,google,cpc,Shopping_Hoodies_UK,/,,,
ord_031705,32705,cust_015651,2025-10-23T09:51:16,GBP,76.67,0,0,0,76.67,paid,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,
ord_031706,32706,cust_002042,2025-10-23T21:27:35,GBP,41.67,0,4.95,9.32,55.94,paid,fulfilled,klaviyo,email,Abandoned_Cart,/,,,
ord_031707,32707,cust_006816,2025-10-23T16:23:10,GBP,133.33,0,0,26.67,160.00,paid,fulfilled,google,cpc,PMax_Menswear_UK,/,,,
ord_031708,32708,cust_015652,2025-10-23T13:44:50,GBP,86.66,0,0,17.33,103.99,paid,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,
ord_031709,32709,cust_013737,2025-10-23T17:51:09,GBP,279.16,0,0,55.83,334.99,paid,fulfilled,direct,none,,/,,,
ord_031710,32710,cust_013913,2025-10-23T17:34:24,GBP,129.17,10,0,23.83,143.00,partially_refunded,fulfilled,instagram,paid_social,Prospecting_Mens_UK,/,,,PRETTYNEW
ord_031711,32711,cust_003547,2025-10-23T18:31:59,GBP,40.00,0,4.95,8.99,53.94,partially_refunded,fulfilled,google,cpc,Shopping_Hoodies_UK,/,,,
ord_031712,32712,cust_012573,2025-10-23T22:14:56,GBP,265.00,0,0,53.00,318.00,partially_refunded,fulfilled,google,cpc,Brand_Search_UK,/,,,
ord_031713,32713,cust_003374,2025-10-23T09:05:32,GBP,45.83,0,4.95,10.16,60.94,paid,fulfilled,direct,none,,/,,,
ord_031714,32714,cust_015653,2025-10-23T17:53:48,GBP,120.83,0,0,0,120.83,paid,fulfilled,facebook,paid_social,Prospecting_Mens_EU,/,,,
ord_031715,32715,cust_013598,2025-10-23T18:59:18,GBP,141.67,0,0,0,141.67,paid,fulfilled,klaviyo,email,Welcome_Flow,/,,,
ord_031716,32716,cust_015654,2025-10-23T09:18:40,GBP,141.67,0,0,0,141.67,partially_refunded,fulfilled,instagram,paid_social,Prospecting_Mens_EU,/,,,
ord_031717,32717,cust_015655,2025-10-23T22:37:25,GBP,137.50,0,0,0,137.50,partially_refunded,fulfilled,google,cpc,Shopping_Tees_UK,/,,,
ord_031718,32718,cust_007832,2025-10-23T17:47:52,GBP,45.83,10,4.95,8.16,48.94,paid,fulfilled,tiktok,organic_social,,/,,,PRETTYNEW
ord_031719,32719,cust_002309,2025-10-23T17:22:59,GBP,79.17,0,0,0,79.17,paid,fulfilled,instagram,paid_social,Retargeting_AllUsers,/,,,
ord_031720,32720,cust_014595,2025-10-23T18:52:16,GBP,367.50,0,0,73.50,441.00,paid,fulfilled,direct,none,,/,,,
ord_031721,32721,cust_001749,2025-10-23T10:11:48,GBP,45.83,4.58,9.95,0,51.20,paid,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,WELCOME10
ord_031722,32722,cust_014537,2025-10-23T10:05:14,GBP,232.49,0,0,46.50,278.99,paid,fulfilled,klaviyo,email,Welcome_Flow,/,,,
ord_031723,32723,cust_006080,2025-10-23T15:02:00,GBP,245.83,24.58,0,44.25,265.50,partially_refunded,fulfilled,tiktok,organic_social,,/,,,WELCOME10
ord_031724,32724,cust_007872,2025-10-23T21:22:31,GBP,43.33,0,4.95,9.66,57.94,paid,fulfilled,klaviyo,email,Abandoned_Cart,/,,,
ord_031725,32725,cust_010983,2025-10-23T14:11:57,GBP,40.00,0,4.95,8.99,53.94,paid,fulfilled,klaviyo,email,Restock_Alert,/,,,
ord_031726,32726,cust_015656,2025-10-23T14:10:24,GBP,162.50,0,0,32.50,195.00,partially_refunded,fulfilled,facebook,paid_social,Prospecting_Mens_EU,/,,,
ord_031727,32727,cust_015657,2025-10-23T08:12:33,GBP,285.83,0,0,57.17,343.00,partially_refunded,fulfilled,instagram,paid_social,Prospecting_Mens_EU,/,,,
ord_031728,32728,cust_015658,2025-10-23T22:13:27,GBP,86.66,8.67,0,15.60,93.59,partially_refunded,fulfilled,google,cpc,Shopping_Hoodies_UK,/,,,WELCOME10
ord_031729,32729,cust_013949,2025-10-23T20:40:42,GBP,145.83,0,0,0,145.83,paid,fulfilled,klaviyo,email,Restock_Alert,/,,,
ord_031730,32730,cust_015240,2025-10-23T14:14:10,GBP,141.67,0,0,28.33,170.00,paid,fulfilled,facebook,paid_social,Retargeting_AllUsers,/,,,
ord_031731,32731,cust_014657,2025-10-23T18:47:54,GBP,175.00,0,0,35.00,210.00,paid,fulfilled,google,cpc,Shopping_Tees_UK,/,,,
ord_031732,32732,cust_015659,2025-10-23T17:55:04,GBP,287.50,0,0,0,287.50,paid,fulfilled,organic,organic,,/,,,
ord_031733,32733,cust_009011,2025-10-23T15:32:14,GBP,40.00,0,4.95,8.99,53.94,partially_refunded,fulfilled,google,cpc,Generic_Streetwear_UK,/,,,
ord_031734,32734,cust_008464,2025-10-23T17:59:25,GBP,383.33,0,0,0,383.33,paid,fulfilled,google,cpc,PMax_Menswear_UK,/,,,
ord_031735,32735,cust_015660,2025-10-23T21:50:47,GBP,85.83,0,0,17.17,103.00,paid,fulfilled,instagram,paid_social,Prospecting_Mens_UK,/,,,
ord_031736,32736,cust_014940,2025-10-23T10:12:39,GBP,220.83,0,0,44.17,265.00,partially_refunded,fulfilled,klaviyo,email,Welcome_Flow,/,,,
ord_031737,32737,cust_008674,2025-10-23T20:42:54,GBP,86.66,10,0,15.33,91.99,paid,fulfilled,instagram,paid_social,Prospecting_Mens_EU,/,,,PRETTYNEW
ord_031738,32738,cust_000740,2025-10-23T14:48:57,GBP,43.33,0,4.95,9.66,57.94,paid,fulfilled,organic,organic,,/,,,
ord_031739,32739,cust_009719,2025-10-23T12:20:34,GBP,129.17,0,0,25.83,155.00,paid,fulfilled,instagram,paid_social,Retargeting_AllUsers,/,,,
ord_031740,32740,cust_015601,2025-10-23T12:43:53,GBP,108.33,0,0,0,108.33,paid,fulfilled,google,cpc,Shopping_Tees_UK,/,,,
ord_031741,32741,cust_000477,2025-10-23T15:22:51,GBP,41.67,0,4.95,9.32,55.94,paid,fulfilled,organic,organic,,/,,,
ord_031742,32742,cust_012528,2025-10-23T10:13:56,GBP,85.00,0,0,17.00,102.00,paid,fulfilled,direct,none,,/,,,
ord_031743,32743,cust_015661,2025-10-23T18:41:52,GBP,45.00,0,4.95,9.99,59.94,paid,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,
ord_031744,32744,cust_011664,2025-10-23T08:12:10,GBP,108.33,0,0,21.67,130.00,paid,fulfilled,instagram,paid_social,Retargeting_AllUsers,/,,,
ord_031745,32745,cust_008868,2025-10-23T09:48:51,GBP,133.33,0,0,26.67,160.00,paid,fulfilled,direct,none,,/,,,
ord_031746,32746,cust_015662,2025-10-23T22:48:27,GBP,40.00,0,4.95,8.99,53.94,paid,fulfilled,google,cpc,Shopping_Tees_UK,/,,,
ord_031747,32747,cust_006984,2025-10-23T10:21:27,GBP,137.50,0,0,27.50,165.00,paid,fulfilled,direct,none,,/,,,
ord_031748,32748,cust_001636,2025-10-23T13:46:44,GBP,35.00,0,4.95,7.99,47.94,paid,fulfilled,direct,none,,/,,,
ord_031749,32749,cust_015663,2025-10-23T15:34:06,GBP,137.50,0,0,0,137.50,paid,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,
ord_031750,32750,cust_015664,2025-10-23T18:57:18,GBP,358.34,0,0,71.67,430.01,paid,fulfilled,instagram,paid_social,Prospecting_Mens_UK,/,,,
ord_031751,32751,cust_014886,2025-10-23T14:59:46,GBP,40.00,0,4.95,8.99,53.94,paid,fulfilled,klaviyo,email,Abandoned_Cart,/,,,
ord_031752,32752,cust_013991,2025-10-23T22:03:45,GBP,154.17,0,0,30.83,185.00,paid,fulfilled,google,cpc,Shopping_Tees_UK,/,,,
ord_031753,32753,cust_014545,2025-10-23T08:21:36,GBP,36.67,0,4.95,8.32,49.94,paid,fulfilled,direct,none,,/,,,
ord_031754,32754,cust_015665,2025-10-23T08:24:43,GBP,246.66,0,0,0,246.66,paid,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,
ord_031755,32755,cust_000105,2025-10-23T16:41:21,GBP,120.83,0,0,0,120.83,paid,fulfilled,google,cpc,Shopping_Tees_UK,/,,,
ord_031756,32756,cust_015666,2025-10-23T17:16:48,GBP,120.83,0,0,24.17,145.00,paid,fulfilled,klaviyo,email,Drop_Announcement,/,,,
ord_031757,32757,cust_003790,2025-10-23T20:16:20,GBP,45.83,0,4.95,10.16,60.94,paid,fulfilled,direct,none,,/,,,
ord_031758,32758,cust_006839,2025-10-23T17:20:15,GBP,214.17,0,0,0,214.17,paid,fulfilled,klaviyo,email,Restock_Alert,/,,,
ord_031759,32759,cust_015667,2025-10-23T16:17:59,GBP,45.83,0,4.95,10.16,60.94,paid,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,
ord_031760,32760,cust_014701,2025-10-23T22:26:42,GBP,43.33,0,9.95,0,53.28,paid,fulfilled,google,cpc,Shopping_Hoodies_UK,/,,,
ord_031761,32761,cust_015668,2025-10-23T08:11:48,GBP,129.17,12.92,0,23.25,139.50,paid,fulfilled,instagram,paid_social,Prospecting_Mens_UK,/,,,WELCOME10
ord_031762,32762,cust_015669,2025-10-23T10:04:47,GBP,45.00,0,4.95,9.99,59.94,paid,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,
ord_031763,32763,cust_005645,2025-10-23T20:37:35,GBP,112.50,0,0,22.50,135.00,paid,fulfilled,google,cpc,Brand_Search_UK,/,,,
ord_031764,32764,cust_012041,2025-10-23T09:42:07,GBP,45.83,0,4.95,10.16,60.94,paid,fulfilled,tiktok,organic_social,,/,,,
ord_031765,32765,cust_002423,2025-10-23T22:40:40,GBP,220.83,0,0,44.17,265.00,partially_refunded,fulfilled,direct,none,,/,,,
ord_031766,32766,cust_011845,2025-10-23T15:14:54,GBP,301.66,0,0,60.33,361.99,partially_refunded,fulfilled,direct,none,,/,,,
ord_031767,32767,cust_015670,2025-10-23T14:29:36,GBP,41.67,0,4.95,9.32,55.94,paid,fulfilled,direct,none,,/,,,
ord_031768,32768,cust_015671,2025-10-23T11:34:58,GBP,43.33,0,4.95,9.66,57.94,paid,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,
ord_031769,32769,cust_005852,2025-10-23T19:19:48,GBP,120.83,12.08,0,21.75,130.50,paid,fulfilled,direct,none,,/,,,WELCOME10
ord_031770,32770,cust_004771,2025-10-23T19:28:35,GBP,137.50,0,0,27.50,165.00,paid,fulfilled,tiktok,organic_social,,/,,,
ord_031771,32771,cust_015672,2025-10-23T11:27:43,GBP,145.83,14.58,0,26.25,157.50,paid,fulfilled,instagram,paid_social,Prospecting_Mens_UK,/,,,WELCOME10
ord_031772,32772,cust_004410,2025-10-23T09:44:21,GBP,43.33,0,4.95,9.66,57.94,paid,fulfilled,instagram,paid_social,Retargeting_AllUsers,/,,,
ord_031773,32773,cust_006899,2025-10-23T09:58:37,GBP,159.16,0,0,31.83,190.99,paid,fulfilled,instagram,paid_social,Retargeting_AllUsers,/,,,
ord_031774,32774,cust_008922,2025-10-23T08:32:09,GBP,112.50,0,0,22.50,135.00,paid,fulfilled,organic,organic,,/,,,
ord_031775,32775,cust_015673,2025-10-23T14:58:57,GBP,43.33,0,9.95,0,53.28,paid,fulfilled,klaviyo,email,Drop_Announcement,/,,,
ord_031776,32776,cust_002752,2025-10-23T17:59:16,GBP,88.33,0,0,0,88.33,paid,fulfilled,tiktok,organic_social,,/,,,
ord_031777,32777,cust_013925,2025-10-23T12:27:20,GBP,162.50,16.25,0,29.25,175.50,paid,fulfilled,organic,organic,,/,,,WELCOME10
ord_031778,32778,cust_000632,2025-10-23T10:51:53,GBP,156.67,0,0,31.33,188.00,paid,fulfilled,organic,organic,,/,,,
ord_031779,32779,cust_003283,2025-10-24T20:06:24,GBP,89.16,0,0,0,89.16,paid,fulfilled,klaviyo,email,Restock_Alert,/,,,
ord_031780,32780,cust_006254,2025-10-24T10:08:37,GBP,45.83,0,4.95,10.16,60.94,paid,fulfilled,direct,none,,/,,,
ord_031781,32781,cust_002219,2025-10-24T12:34:18,GBP,40.00,0,4.95,8.99,53.94,paid,fulfilled,instagram,paid_social,Prospecting_Mens_UK,/,,,
ord_031782,32782,cust_015674,2025-10-24T13:42:18,GBP,125.00,0,0,25.00,150.00,paid,fulfilled,google,cpc,Shopping_Hoodies_UK,/,,,
ord_031783,32783,cust_015516,2025-10-24T13:48:26,GBP,215.00,0,0,43.00,258.00,partially_refunded,fulfilled,tiktok,organic_social,,/,,,
ord_031784,32784,cust_011614,2025-10-24T09:47:57,GBP,46.67,0,9.95,0,56.62,paid,fulfilled,google,cpc,Shopping_All_EU,/,,,
ord_031785,32785,cust_003439,2025-10-24T21:24:29,GBP,41.67,0,4.95,9.32,55.94,paid,fulfilled,organic,organic,,/,,,
ord_031786,32786,cust_015675,2025-10-24T08:39:26,GBP,43.33,0,4.95,9.66,57.94,paid,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,
ord_031787,32787,cust_015676,2025-10-24T18:26:28,GBP,162.50,0,0,32.50,195.00,paid,fulfilled,google,cpc,Shopping_Hoodies_UK,/,,,
ord_031788,32788,cust_013869,2025-10-24T22:53:29,GBP,45.83,0,4.95,10.16,60.94,paid,fulfilled,direct,none,,/,,,
ord_031789,32789,cust_011454,2025-10-24T18:08:39,GBP,137.50,13.75,0,0,123.75,paid,fulfilled,google,cpc,Shopping_Hoodies_UK,/,,,WELCOME10
ord_031790,32790,cust_015576,2025-10-24T16:17:01,GBP,41.67,10,4.95,7.32,43.94,paid,fulfilled,organic,organic,,/,,,PRETTYNEW
ord_031791,32791,cust_015677,2025-10-24T22:00:16,GBP,48.33,0,4.95,10.66,63.94,paid,fulfilled,klaviyo,email,Drop_Announcement,/,,,
