line_item_id,order_id,variant_id,product_id,title,quantity,price,total_discount
li_0023721,ord_017007,var_000285,prod_00028,Puffer Jacket - Washed Black / S,1,245.83,0
li_0023722,ord_017008,var_000137,prod_00013,Utility Sweatpants - Sage / S,1,120.83,0
li_0023723,ord_017009,var_000333,prod_00032,Garment Dyed Tee - Vintage Cream / XL,1,45.83,0
li_0023724,ord_017010,var_000365,prod_00035,Cord Cap - Sage / ONE,1,38.33,0
li_0023725,ord_017011,var_000368,prod_00036,Canvas Trainer - Off-White / UK7,1,154.17,0
li_0023726,ord_017012,var_000129,prod_00012,Heritage Tee - Washed Black / L,1,45.83,0
li_0023727,ord_017013,var_000092,prod_00008,Slim Sweatpants - Washed Black / XL,1,116.67,0
li_0023728,ord_017014,var_000117,prod_00010,Heavyweight Hoodie - Washed Black / XL,1,141.67,0
li_0023729,ord_017015,var_000347,prod_00033,Zip Hoodie - Charcoal / L,1,137.50,0
li_0023730,ord_017015,var_000313,prod_00030,Thermal Sweatpants - Charcoal / XL,1,129.17,0
li_0023731,ord_017016,var_000047,prod_00005,Court Trainer - Off-White / UK9,1,162.50,0
li_0023732,ord_017017,var_000043,prod_00004,Logo Cap - Deep Navy / ONE,1,37.50,0
li_0023733,ord_017018,var_000153,prod_00015,Track Hoodie - Washed Black / XL,1,125.00,0
li_0023734,ord_017019,var_000032,prod_00003,Everyday Sweatpants - Charcoal / S,1,112.50,0
li_0023735,ord_017019,var_000184,prod_00018,Boxy Crop Tee - Vintage Cream / M,1,40.00,0
li_0023736,ord_017020,var_000365,prod_00035,Cord Cap - Sage / ONE,1,38.33,0
li_0023737,ord_017021,var_000043,prod_00004,Logo Cap - Deep Navy / ONE,1,37.50,0
li_0023738,ord_017022,var_000073,prod_00007,Relaxed Hoodie - Faded Olive / XS,1,133.33,0
li_0023739,ord_017022,var_000182,prod_00018,Boxy Crop Tee - Vintage Cream / XS,1,40.00,0
li_0023740,ord_017023,var_000038,prod_00003,Everyday Sweatpants - Faded Olive / M,1,112.50,10.00
li_0023741,ord_017024,var_000330,prod_00032,Garment Dyed Tee - Vintage Cream / S,1,45.83,0
li_0023742,ord_017025,var_000277,prod_00027,Quilted Overshirt - Faded Olive / L,1,187.50,0
li_0023743,ord_017026,var_000078,prod_00007,Relaxed Hoodie - Burgundy / XS,1,133.33,0
li_0023744,ord_017027,var_000099,prod_00009,Arch Logo Tee - Washed Black / S,1,43.33,10.00
li_0023745,ord_017028,var_000101,prod_00009,Arch Logo Tee - Washed Black / L,1,43.33,0
li_0023746,ord_017029,var_000055,prod_00005,Court Trainer - Washed Black / UK10,1,162.50,0
li_0023747,ord_017030,var_000209,prod_00021,Boardshort Sweatpants - Charcoal / M,1,108.33,0
li_0023748,ord_017031,var_000331,prod_00032,Garment Dyed Tee - Vintage Cream / M,1,45.83,0
li_0023749,ord_017032,var_000287,prod_00028,Puffer Jacket - Washed Black / L,1,245.83,0
li_0023750,ord_017033,var_000175,prod_00017,Mesh Panel Cap - Off-White / ONE,1,36.67,0
li_0023751,ord_017034,var_000251,prod_00024,Varsity Tee - Vintage Cream / XL,1,45.83,0
li_0023752,ord_017035,var_000323,prod_00031,Winter Logo Tee - Burgundy / XL,1,41.67,0
li_0023753,ord_017036,var_000257,prod_00025,Wool Blend Cap - Charcoal / ONE,1,43.33,0
li_0023754,ord_017036,var_000367,prod_00036,Canvas Trainer - Off-White / UK6,1,154.17,0
li_0023755,ord_017037,var_000157,prod_00015,Track Hoodie - Vintage Cream / L,1,125.00,0
li_0023756,ord_017038,var_000312,prod_00030,Thermal Sweatpants - Charcoal / L,1,129.17,10.00
li_0023757,ord_017039,var_000252,prod_00024,Varsity Tee - Burgundy / XS,1,45.83,0
li_0023758,ord_017040,var_000129,prod_00012,Heritage Tee - Washed Black / L,1,45.83,0
li_0023759,ord_017041,var_000356,prod_00034,Cropped Sweatpants - Faded Olive / M,1,112.50,0
li_0023760,ord_017042,var_000196,prod_00019,Linen Blend Tee - Sage / XL,1,48.33,0
li_0023761,ord_017042,var_000163,prod_00016,Washed Logo Tee - Vintage Cream / XL,1,43.33,0
li_0023762,ord_017043,var_000172,prod_00016,Washed Logo Tee - Sage / L,1,43.33,0
li_0023763,ord_017043,var_000127,prod_00012,Heritage Tee - Washed Black / S,1,45.83,0
li_0023764,ord_017044,var_000228,prod_00022,Fleece Hoodie - Deep Navy / S,1,137.50,0
li_0023765,ord_017044,var_000355,prod_00034,Cropped Sweatpants - Faded Olive / S,1,112.50,0
li_0023766,ord_017044,var_000279,prod_00027,Quilted Overshirt - Washed Black / XS,1,187.50,0
li_0023767,ord_017045,var_000176,prod_00017,Mesh Panel Cap - Deep Navy / ONE,1,36.67,0
li_0023768,ord_017046,var_000122,prod_00012,Heritage Tee - Deep Navy / S,1,45.83,0
li_0023769,ord_017047,var_000003,prod_00001,Essential Tee - Washed Black / M,1,41.67,0
li_0023770,ord_017048,var_000189,prod_00019,Linen Blend Tee - Off-White / M,1,48.33,0
li_0023771,ord_017048,var_000087,prod_00007,Relaxed Hoodie - Off-White / XL,1,133.33,0
li_0023772,ord_017049,var_000159,prod_00016,Washed Logo Tee - Vintage Cream / XS,1,43.33,10.00
li_0023773,ord_017050,var_000234,prod_00023,Brushed Sweatpants - Charcoal / M,1,125.00,0
li_0023774,ord_017050,var_000348,prod_00033,Zip Hoodie - Charcoal / XL,1,137.50,0
li_0023775,ord_017051,var_000043,prod_00004,Logo Cap - Deep Navy / ONE,1,37.50,0
li_0023776,ord_017052,var_000193,prod_00019,Linen Blend Tee - Sage / S,1,48.33,0
li_0023777,ord_017053,var_000333,prod_00032,Garment Dyed Tee - Vintage Cream / XL,1,45.83,0
li_0023778,ord_017054,var_000242,prod_00024,Varsity Tee - Washed Black / XS,1,45.83,0
li_0023779,ord_017055,var_000137,prod_00013,Utility Sweatpants - Sage / S,1,120.83,0
li_0023780,ord_017056,var_000374,prod_00036,Canvas Trainer - Sage / UK6,1,154.17,0
li_0023781,ord_017057,var_000259,prod_00025,Wool Blend Cap - Burgundy / ONE,1,43.33,0
li_0023782,ord_017058,var_000013,prod_00001,Essential Tee - Charcoal / M,1,41.67,10.00
li_0023783,ord_017059,var_000338,prod_00032,Garment Dyed Tee - Faded Olive / XL,1,45.83,0
li_0023784,ord_017059,var_000235,prod_00023,Brushed Sweatpants - Charcoal / L,1,125.00,0
li_0023785,ord_017059,var_000196,prod_00019,Linen Blend Tee - Sage / XL,1,48.33,0
li_0023786,ord_017060,var_000179,prod_00018,Boxy Crop Tee - Washed Black / M,1,40.00,0
li_0023787,ord_017061,var_000314,prod_00031,Winter Logo Tee - Deep Navy / XS,1,41.67,0
li_0023788,ord_017062,var_000256,prod_00024,Varsity Tee - Burgundy / XL,1,45.83,0
li_0023789,ord_017063,var_000251,prod_00024,Varsity Tee - Vintage Cream / XL,1,45.83,0
li_0023790,ord_017064,var_000272,prod_00026,Mid Runner Trainer - Off-White / UK11,1,175.00,0
li_0023791,ord_017065,var_000256,prod_00024,Varsity Tee - Burgundy / XL,1,45.83,0
li_0023792,ord_017066,var_000098,prod_00009,Arch Logo Tee - Washed Black / XS,1,43.33,0
li_0023793,ord_017067,var_000178,prod_00018,Boxy Crop Tee - Washed Black / S,1,40.00,0
li_0023794,ord_017068,var_000338,prod_00032,Garment Dyed Tee - Faded Olive / XL,1,45.83,0
li_0023795,ord_017069,var_000344,prod_00033,Zip Hoodie - Charcoal / XS,1,137.50,0
li_0023796,ord_017070,var_000135,prod_00012,Heritage Tee - Vintage Cream / XL,1,45.83,0
li_0023797,ord_017071,var_000042,prod_00004,Logo Cap - Vintage Cream / ONE,1,37.50,0
li_0023798,ord_017072,var_000233,prod_00023,Brushed Sweatpants - Charcoal / S,1,125.00,0
li_0023799,ord_017072,var_000201,prod_00020,Summer Knit Hoodie - Faded Olive / XL,1,120.83,0
li_0023800,ord_017073,var_000086,prod_00007,Relaxed Hoodie - Off-White / L,1,133.33,0
li_0023801,ord_017073,var_000149,prod_00015,Track Hoodie - Washed Black / XS,1,125.00,0
li_0023802,ord_017073,var_000241,prod_00023,Brushed Sweatpants - Faded Olive / XL,1,125.00,0
li_0023803,ord_017074,var_000264,prod_00026,Mid Runner Trainer - Charcoal / UK10,1,175.00,0
li_0023804,ord_017074,var_000324,prod_00032,Garment Dyed Tee - Sage / XS,1,45.83,0
li_0023805,ord_017074,var_000147,prod_00014,Emblem Cap - Off-White / ONE,1,40.00,0
li_0023806,ord_017075,var_000050,prod_00005,Court Trainer - Off-White / UK12,1,162.50,0
li_0023807,ord_017075,var_000314,prod_00031,Winter Logo Tee - Deep Navy / XS,1,41.67,0
li_0023808,ord_017076,var_000166,prod_00016,Washed Logo Tee - Faded Olive / M,1,43.33,4.33
li_0023809,ord_017077,var_000122,prod_00012,Heritage Tee - Deep Navy / S,1,45.83,2.08
li_0023810,ord_017077,var_000269,prod_00026,Mid Runner Trainer - Off-White / UK8,1,175.00,7.92
li_0023811,ord_017078,var_000043,prod_00004,Logo Cap - Deep Navy / ONE,1,37.50,0
li_0023812,ord_017079,var_000183,prod_00018,Boxy Crop Tee - Vintage Cream / S,1,40.00,0
li_0023813,ord_017080,var_000355,prod_00034,Cropped Sweatpants - Faded Olive / S,1,112.50,0
li_0023814,ord_017080,var_000162,prod_00016,Washed Logo Tee - Vintage Cream / L,1,43.33,0
li_0023815,ord_017080,var_000275,prod_00027,Quilted Overshirt - Faded Olive / S,1,187.50,0
li_0023816,ord_017081,var_000083,prod_00007,Relaxed Hoodie - Off-White / XS,1,133.33,0
li_0023817,ord_017082,var_000154,prod_00015,Track Hoodie - Vintage Cream / XS,1,125.00,0
li_0023818,ord_017083,var_000247,prod_00024,Varsity Tee - Vintage Cream / XS,1,45.83,0
li_0023819,ord_017084,var_000081,prod_00007,Relaxed Hoodie - Burgundy / L,1,133.33,0
li_0023820,ord_017084,var_000356,prod_00034,Cropped Sweatpants - Faded Olive / M,1,112.50,0
li_0023821,ord_017084,var_000257,prod_00025,Wool Blend Cap - Charcoal / ONE,1,43.33,0
li_0023822,ord_017085,var_000323,prod_00031,Winter Logo Tee - Burgundy / XL,1,41.67,0
li_0023823,ord_017086,var_000378,prod_00036,Canvas Trainer - Sage / UK10,1,154.17,0
li_0023824,ord_017086,var_000041,prod_00004,Logo Cap - Washed Black / ONE,1,37.50,0
li_0023825,ord_017087,var_000190,prod_00019,Linen Blend Tee - Off-White / L,1,48.33,0
li_0023826,ord_017088,var_000332,prod_00032,Garment Dyed Tee - Vintage Cream / L,1,45.83,0
li_0023827,ord_017089,var_000204,prod_00020,Summer Knit Hoodie - Vintage Cream / M,1,120.83,0
li_0023828,ord_017089,var_000119,prod_00011,Script Cap - Faded Olive / ONE,1,35.00,0
li_0023829,ord_017090,var_000338,prod_00032,Garment Dyed Tee - Faded Olive / XL,1,45.83,0
li_0023830,ord_017091,var_000254,prod_00024,Varsity Tee - Burgundy / M,1,45.83,0
li_0023831,ord_017092,var_000043,prod_00004,Logo Cap - Deep Navy / ONE,1,37.50,0
li_0023832,ord_017092,var_000131,prod_00012,Heritage Tee - Vintage Cream / XS,1,45.83,0
li_0023833,ord_017092,var_000191,prod_00019,Linen Blend Tee - Off-White / XL,1,48.33,0
li_0023834,ord_017093,var_000105,prod_00009,Arch Logo Tee - Vintage Cream / M,1,43.33,0
li_0023835,ord_017093,var_000236,prod_00023,Brushed Sweatpants - Charcoal / XL,1,125.00,0
li_0023836,ord_017094,var_000056,prod_00005,Court Trainer - Washed Black / UK11,1,162.50,0
li_0023837,ord_017095,var_000076,prod_00007,Relaxed Hoodie - Faded Olive / L,1,133.33,0
li_0023838,ord_017096,var_000058,prod_00006,Staple Tee - Off-White / XS,1,40.00,0
li_0023839,ord_017097,var_000249,prod_00024,Varsity Tee - Vintage Cream / M,1,45.83,0
li_0023840,ord_017097,var_000334,prod_00032,Garment Dyed Tee - Faded Olive / XS,1,45.83,0
li_0023841,ord_017098,var_000378,prod_00036,Canvas Trainer - Sage / UK10,1,154.17,0
li_0023842,ord_017099,var_000099,prod_00009,Arch Logo Tee - Washed Black / S,1,43.33,0
li_0023843,ord_017100,var_000373,prod_00036,Canvas Trainer - Off-White / UK12,1,154.17,0
li_0023844,ord_017100,var_000064,prod_00006,Staple Tee - Sage / S,1,40.00,0
li_0023845,ord_017101,var_000264,prod_00026,Mid Runner Trainer - Charcoal / UK10,1,175.00,0
li_0023846,ord_017102,var_000301,prod_00029,Sherpa Hoodie - Vintage Cream / M,1,145.83,0
li_0023847,ord_017103,var_000068,prod_00006,Staple Tee - Deep Navy / XS,1,40.00,0
li_0023848,ord_017104,var_000136,prod_00013,Utility Sweatpants - Sage / XS,1,120.83,0
li_0023849,ord_017104,var_000297,prod_00029,Sherpa Hoodie - Charcoal / L,1,145.83,0
li_0023850,ord_017104,var_000181,prod_00018,Boxy Crop Tee - Washed Black / XL,1,40.00,0
li_0023851,ord_017105,var_000098,prod_00009,Arch Logo Tee - Washed Black / XS,1,43.33,0
li_0023852,ord_017106,var_000256,prod_00024,Varsity Tee - Burgundy / XL,1,45.83,0
li_0023853,ord_017107,var_000314,prod_00031,Winter Logo Tee - Deep Navy / XS,1,41.67,4.17
li_0023854,ord_017108,var_000139,prod_00013,Utility Sweatpants - Sage / L,1,120.83,0
li_0023855,ord_017108,var_000377,prod_00036,Canvas Trainer - Sage / UK9,1,154.17,0
li_0023856,ord_017109,var_000105,prod_00009,Arch Logo Tee - Vintage Cream / M,1,43.33,0
li_0023857,ord_017109,var_000246,prod_00024,Varsity Tee - Washed Black / XL,1,45.83,0
li_0023858,ord_017109,var_000174,prod_00017,Mesh Panel Cap - Washed Black / ONE,1,36.67,0
li_0023859,ord_017110,var_000095,prod_00008,Slim Sweatpants - Deep Navy / M,1,116.67,0
li_0023860,ord_017111,var_000255,prod_00024,Varsity Tee - Burgundy / L,1,45.83,0
li_0023861,ord_017112,var_000201,prod_00020,Summer Knit Hoodie - Faded Olive / XL,1,120.83,0
li_0023862,ord_017113,var_000141,prod_00013,Utility Sweatpants - Charcoal / XS,1,120.83,10.00
li_0023863,ord_017114,var_000249,prod_00024,Varsity Tee - Vintage Cream / M,1,45.83,0
li_0023864,ord_017115,var_000132,prod_00012,Heritage Tee - Vintage Cream / S,1,45.83,0
li_0023865,ord_017115,var_000126,prod_00012,Heritage Tee - Washed Black / XS,1,45.83,0
li_0023866,ord_017116,var_000008,prod_00001,Essential Tee - Vintage Cream / M,1,41.67,4.17
li_0023867,ord_017117,var_000137,prod_00013,Utility Sweatpants - Sage / S,1,120.83,0
li_0023868,ord_017117,var_000260,prod_00026,Mid Runner Trainer - Charcoal / UK6,1,175.00,0
li_0023869,ord_017118,var_000106,prod_00009,Arch Logo Tee - Vintage Cream / L,1,43.33,0
li_0023870,ord_017119,var_000008,prod_00001,Essential Tee - Vintage Cream / M,1,41.67,0
li_0023871,ord_017120,var_000076,prod_00007,Relaxed Hoodie - Faded Olive / L,1,133.33,0
li_0023872,ord_017121,var_000065,prod_00006,Staple Tee - Sage / M,1,40.00,0
li_0023873,ord_017121,var_000114,prod_00010,Heavyweight Hoodie - Washed Black / S,1,141.67,0
li_0023874,ord_017122,var_000227,prod_00022,Fleece Hoodie - Deep Navy / XS,1,137.50,13.75
li_0023875,ord_017123,var_000113,prod_00010,Heavyweight Hoodie - Washed Black / XS,1,141.67,10.00
li_0023876,ord_017124,var_000102,prod_00009,Arch Logo Tee - Washed Black / XL,1,43.33,4.33
li_0023877,ord_017125,var_000233,prod_00023,Brushed Sweatpants - Charcoal / S,1,125.00,0
li_0023878,ord_017125,var_000091,prod_00008,Slim Sweatpants - Washed Black / L,1,116.67,0
li_0023879,ord_017125,var_000171,prod_00016,Washed Logo Tee - Sage / M,1,43.33,0
li_0023880,ord_017126,var_000262,prod_00026,Mid Runner Trainer - Charcoal / UK8,1,175.00,0
li_0023881,ord_017127,var_000017,prod_00002,Classic Hoodie - Washed Black / S,1,129.17,0
li_0023882,ord_017128,var_000209,prod_00021,Boardshort Sweatpants - Charcoal / M,1,108.33,0
li_0023883,ord_017129,var_000171,prod_00016,Washed Logo Tee - Sage / M,1,43.33,0
li_0023884,ord_017129,var_000274,prod_00027,Quilted Overshirt - Faded Olive / XS,1,187.50,0
li_0023885,ord_017130,var_000346,prod_00033,Zip Hoodie - Charcoal / M,1,137.50,0
li_0023886,ord_017130,var_000257,prod_00025,Wool Blend Cap - Charcoal / ONE,1,43.33,0
li_0023887,ord_017131,var_000120,prod_00011,Script Cap - Burgundy / ONE,1,35.00,0
li_0023888,ord_017131,var_000318,prod_00031,Winter Logo Tee - Deep Navy / XL,1,41.67,0
li_0023889,ord_017132,var_000163,prod_00016,Washed Logo Tee - Vintage Cream / XL,1,43.33,0
li_0023890,ord_017133,var_000190,prod_00019,Linen Blend Tee - Off-White / L,1,48.33,0
li_0023891,ord_017134,var_000101,prod_00009,Arch Logo Tee - Washed Black / L,1,43.33,0
li_0023892,ord_017135,var_000036,prod_00003,Everyday Sweatpants - Faded Olive / XS,1,112.50,0
li_0023893,ord_017135,var_000181,prod_00018,Boxy Crop Tee - Washed Black / XL,1,40.00,0
li_0023894,ord_017135,var_000147,prod_00014,Emblem Cap - Off-White / ONE,1,40.00,0
li_0023895,ord_017136,var_000038,prod_00003,Everyday Sweatpants - Faded Olive / M,1,112.50,0
li_0023896,ord_017137,var_000379,prod_00036,Canvas Trainer - Sage / UK11,1,154.17,10.00
li_0023897,ord_017138,var_000023,prod_00002,Classic Hoodie - Deep Navy / M,1,129.17,0
li_0023898,ord_017139,var_000159,prod_00016,Washed Logo Tee - Vintage Cream / XS,1,43.33,0
li_0023899,ord_017140,var_000181,prod_00018,Boxy Crop Tee - Washed Black / XL,1,40.00,0
li_0023900,ord_017141,var_000318,prod_00031,Winter Logo Tee - Deep Navy / XL,1,41.67,0
li_0023901,ord_017141,var_000364,prod_00035,Cord Cap - Burgundy / ONE,1,38.33,0
li_0023902,ord_017141,var_000242,prod_00024,Varsity Tee - Washed Black / XS,1,45.83,0
li_0023903,ord_017142,var_000199,prod_00020,Summer Knit Hoodie - Faded Olive / M,1,120.83,0
li_0023904,ord_017143,var_000282,prod_00027,Quilted Overshirt - Washed Black / L,1,187.50,0
li_0023905,ord_017144,var_000107,prod_00009,Arch Logo Tee - Vintage Cream / XL,1,43.33,0
li_0023906,ord_017144,var_000320,prod_00031,Winter Logo Tee - Burgundy / S,1,41.67,0
li_0023907,ord_017145,var_000139,prod_00013,Utility Sweatpants - Sage / L,1,120.83,0
li_0023908,ord_017145,var_000240,prod_00023,Brushed Sweatpants - Faded Olive / L,1,125.00,0
li_0023909,ord_017146,var_000309,prod_00030,Thermal Sweatpants - Charcoal / XS,1,129.17,0
li_0023910,ord_017146,var_000099,prod_00009,Arch Logo Tee - Washed Black / S,1,43.33,0
li_0023911,ord_017147,var_000103,prod_00009,Arch Logo Tee - Vintage Cream / XS,1,43.33,0
li_0023912,ord_017148,var_000325,prod_00032,Garment Dyed Tee - Sage / S,1,45.83,0
li_0023913,ord_017149,var_000106,prod_00009,Arch Logo Tee - Vintage Cream / L,1,43.33,0
li_0023914,ord_017150,var_000114,prod_00010,Heavyweight Hoodie - Washed Black / S,1,141.67,0
li_0023915,ord_017150,var_000296,prod_00029,Sherpa Hoodie - Charcoal / M,1,145.83,0
li_0023916,ord_017150,var_000230,prod_00022,Fleece Hoodie - Deep Navy / L,1,137.50,0
li_0023917,ord_017151,var_000349,prod_00033,Zip Hoodie - Off-White / XS,1,137.50,0
li_0023918,ord_017151,var_000359,prod_00034,Cropped Sweatpants - Sage / XS,1,112.50,0
li_0023919,ord_017151,var_000112,prod_00010,Heavyweight Hoodie - Charcoal / XL,1,141.67,0
li_0023920,ord_017152,var_000253,prod_00024,Varsity Tee - Burgundy / S,1,45.83,0
li_0023921,ord_017152,var_000235,prod_00023,Brushed Sweatpants - Charcoal / L,1,125.00,0
li_0023922,ord_017153,var_000210,prod_00021,Boardshort Sweatpants - Charcoal / L,1,108.33,0
li_0023923,ord_017154,var_000125,prod_00012,Heritage Tee - Deep Navy / XL,1,45.83,0
li_0023924,ord_017155,var_000017,prod_00002,Classic Hoodie - Washed Black / S,1,129.17,0
li_0023925,ord_017156,var_000357,prod_00034,Cropped Sweatpants - Faded Olive / L,1,112.50,0
li_0023926,ord_017157,var_000252,prod_00024,Varsity Tee - Burgundy / XS,1,45.83,0
li_0023927,ord_017158,var_000167,prod_00016,Washed Logo Tee - Faded Olive / L,1,43.33,0
li_0023928,ord_017159,var_000357,prod_00034,Cropped Sweatpants - Faded Olive / L,1,112.50,0
li_0023929,ord_017159,var_000065,prod_00006,Staple Tee - Sage / M,1,40.00,0
li_0023930,ord_017159,var_000273,prod_00026,Mid Runner Trainer - Off-White / UK12,1,175.00,0
li_0023931,ord_017159,var_000059,prod_00006,Staple Tee - Off-White / S,1,40.00,0
li_0023932,ord_017160,var_000185,prod_00018,Boxy Crop Tee - Vintage Cream / L,1,40.00,0
li_0023933,ord_017161,var_000317,prod_00031,Winter Logo Tee - Deep Navy / L,1,41.67,4.17
li_0023934,ord_017162,var_000002,prod_00001,Essential Tee - Washed Black / S,1,41.67,0
li_0023935,ord_017163,var_000130,prod_00012,Heritage Tee - Washed Black / XL,1,45.83,10.00
li_0023936,ord_017164,var_000325,prod_00032,Garment Dyed Tee - Sage / S,1,45.83,10.00
li_0023937,ord_017165,var_000255,prod_00024,Varsity Tee - Burgundy / L,1,45.83,10.00
li_0023938,ord_017166,var_000033,prod_00003,Everyday Sweatpants - Charcoal / M,1,112.50,10.00
li_0023939,ord_017167,var_000110,prod_00010,Heavyweight Hoodie - Charcoal / M,1,141.67,0
li_0023940,ord_017168,var_000099,prod_00009,Arch Logo Tee - Washed Black / S,1,43.33,0
li_0023941,ord_017169,var_000176,prod_00017,Mesh Panel Cap - Deep Navy / ONE,1,36.67,0
li_0023942,ord_017170,var_000146,prod_00014,Emblem Cap - Washed Black / ONE,1,40.00,0
li_0023943,ord_017170,var_000012,prod_00001,Essential Tee - Charcoal / S,1,41.67,0
li_0023944,ord_017171,var_000107,prod_00009,Arch Logo Tee - Vintage Cream / XL,1,43.33,0
li_0023945,ord_017171,var_000124,prod_00012,Heritage Tee - Deep Navy / L,1,45.83,0
li_0023946,ord_017172,var_000001,prod_00001,Essential Tee - Washed Black / XS,1,41.67,0
li_0023947,ord_017173,var_000298,prod_00029,Sherpa Hoodie - Charcoal / XL,1,145.83,10.00
li_0023948,ord_017174,var_000135,prod_00012,Heritage Tee - Vintage Cream / XL,1,45.83,0
li_0023949,ord_017174,var_000379,prod_00036,Canvas Trainer - Sage / UK11,1,154.17,0
li_0023950,ord_017175,var_000162,prod_00016,Washed Logo Tee - Vintage Cream / L,1,43.33,4.33
li_0023951,ord_017175,var_000182,prod_00018,Boxy Crop Tee - Vintage Cream / XS,1,40.00,4.00
li_0023952,ord_017176,var_000269,prod_00026,Mid Runner Trainer - Off-White / UK8,1,175.00,0
li_0023953,ord_017177,var_000122,prod_00012,Heritage Tee - Deep Navy / S,1,45.83,0
li_0023954,ord_017177,var_000255,prod_00024,Varsity Tee - Burgundy / L,1,45.83,0
li_0023955,ord_017178,var_000167,prod_00016,Washed Logo Tee - Faded Olive / L,1,43.33,0
li_0023956,ord_017178,var_000332,prod_00032,Garment Dyed Tee - Vintage Cream / L,1,45.83,0
li_0023957,ord_017178,var_000016,prod_00002,Classic Hoodie - Washed Black / XS,1,129.17,0
li_0023958,ord_017179,var_000116,prod_00010,Heavyweight Hoodie - Washed Black / L,1,141.67,0
li_0023959,ord_017180,var_000202,prod_00020,Summer Knit Hoodie - Vintage Cream / XS,1,120.83,0
li_0023960,ord_017181,var_000041,prod_00004,Logo Cap - Washed Black / ONE,1,37.50,0
li_0023961,ord_017181,var_000109,prod_00010,Heavyweight Hoodie - Charcoal / S,1,141.67,0
li_0023962,ord_017182,var_000163,prod_00016,Washed Logo Tee - Vintage Cream / XL,1,43.33,10.00
li_0023963,ord_017183,var_000306,prod_00030,Thermal Sweatpants - Washed Black / M,1,129.17,0
li_0023964,ord_017184,var_000100,prod_00009,Arch Logo Tee - Washed Black / M,1,43.33,0
li_0023965,ord_017184,var_000259,prod_00025,Wool Blend Cap - Burgundy / ONE,1,43.33,0
li_0023966,ord_017184,var_000203,prod_00020,Summer Knit Hoodie - Vintage Cream / S,1,120.83,0
li_0023967,ord_017185,var_000166,prod_00016,Washed Logo Tee - Faded Olive / M,1,43.33,0
li_0023968,ord_017186,var_000170,prod_00016,Washed Logo Tee - Sage / S,1,43.33,0
li_0023969,ord_017186,var_000365,prod_00035,Cord Cap - Sage / ONE,1,38.33,0
li_0023970,ord_017187,var_000092,prod_00008,Slim Sweatpants - Washed Black / XL,1,116.67,0
li_0023971,ord_017188,var_000002,prod_00001,Essential Tee - Washed Black / S,1,41.67,0
li_0023972,ord_017189,var_000071,prod_00006,Staple Tee - Deep Navy / L,1,40.00,0
li_0023973,ord_017190,var_000132,prod_00012,Heritage Tee - Vintage Cream / S,1,45.83,10.00
li_0023974,ord_017191,var_000060,prod_00006,Staple Tee - Off-White / M,1,40.00,0
li_0023975,ord_017191,var_000001,prod_00001,Essential Tee - Washed Black / XS,1,41.67,0
li_0023976,ord_017192,var_000253,prod_00024,Varsity Tee - Burgundy / S,1,45.83,0
li_0023977,ord_017192,var_000023,prod_00002,Classic Hoodie - Deep Navy / M,1,129.17,0
li_0023978,ord_017193,var_000286,prod_00028,Puffer Jacket - Washed Black / M,1,245.83,0
li_0023979,ord_017193,var_000341,prod_00033,Zip Hoodie - Washed Black / M,1,137.50,0
li_0023980,ord_017194,var_000172,prod_00016,Washed Logo Tee - Sage / L,1,43.33,0
li_0023981,ord_017195,var_000002,prod_00001,Essential Tee - Washed Black / S,1,41.67,0
li_0023982,ord_017195,var_000106,prod_00009,Arch Logo Tee - Vintage Cream / L,1,43.33,0
li_0023983,ord_017196,var_000161,prod_00016,Washed Logo Tee - Vintage Cream / M,1,43.33,0
li_0023984,ord_017197,var_000244,prod_00024,Varsity Tee - Washed Black / M,1,45.83,0
li_0023985,ord_017198,var_000364,prod_00035,Cord Cap - Burgundy / ONE,1,38.33,0
li_0023986,ord_017199,var_000324,prod_00032,Garment Dyed Tee - Sage / XS,1,45.83,0
li_0023987,ord_017200,var_000240,prod_00023,Brushed Sweatpants - Faded Olive / L,1,125.00,0
li_0023988,ord_017200,var_000187,prod_00019,Linen Blend Tee - Off-White / XS,1,48.33,0
li_0023989,ord_017201,var_000152,prod_00015,Track Hoodie - Washed Black / L,1,125.00,0
li_0023990,ord_017202,var_000177,prod_00018,Boxy Crop Tee - Washed Black / XS,1,40.00,0
li_0023991,ord_017202,var_000132,prod_00012,Heritage Tee - Vintage Cream / S,1,45.83,0
li_0023992,ord_017203,var_000366,prod_00035,Cord Cap - Charcoal / ONE,1,38.33,0
li_0023993,ord_017203,var_000075,prod_00007,Relaxed Hoodie - Faded Olive / M,1,133.33,0
li_0023994,ord_017203,var_000254,prod_00024,Varsity Tee - Burgundy / M,1,45.83,0
li_0023995,ord_017204,var_000165,prod_00016,Washed Logo Tee - Faded Olive / S,1,43.33,0
li_0023996,ord_017205,var_000102,prod_00009,Arch Logo Tee - Washed Black / XL,1,43.33,0
li_0023997,ord_017205,var_000184,prod_00018,Boxy Crop Tee - Vintage Cream / M,1,40.00,0
li_0023998,ord_017205,var_000252,prod_00024,Varsity Tee - Burgundy / XS,1,45.83,0
li_0023999,ord_017206,var_000338,prod_00032,Garment Dyed Tee - Faded Olive / XL,1,45.83,0
li_0024000,ord_017207,var_000364,prod_00035,Cord Cap - Burgundy / ONE,1,38.33,0
li_0024001,ord_017208,var_000189,prod_00019,Linen Blend Tee - Off-White / M,1,48.33,0
